,0,1,2,3,4,5
37,drama,pelicula,King of the Avenue,2010.0,9.0,tt0770778
38,drama,pelicula,Night Catches Us,2010.0,12.0,tt0775543
39,drama,pelicula,L'illusionniste,2010.0,7.0,tt0775489
40,drama,pelicula,El cielo elegido,2012.0,9.0,tt0774519
41,drama,pelicula,The Wolfman,2010.0,2.0,tt0780653
42,drama,pelicula,The First Grader,2011.0,8.0,tt0790663
43,drama,pelicula,13,2011.0,6.0,tt0798817
44,drama,pelicula,Ironmen,2010.0,,tt0800092
45,drama,pelicula,Nemesis,2010.0,10.0,tt0800353
46,drama,pelicula,It's Kind of a Funny Story,2010.0,10.0,tt0804497
47,drama,pelicula,Ashes,2010.0,9.0,tt0815101
48,drama,pelicula,Flipped,2010.0,9.0,tt0817177
49,drama,pelicula,Soupernatural,2010.0,,tt0818172
50,drama,pelicula,Waking Madison,2010.0,,tt0831280
51,drama,pelicula,The Kids Are All Right,2010.0,12.0,tt0842926
52,drama,pelicula,The Town,2010.0,10.0,tt0840361
53,drama,pelicula,Killer by Nature,2010.0,,tt0844866
54,drama,pelicula,Risen,2011.0,5.0,tt0850709
55,drama,pelicula,Bloudím,2010.0,10.0,tt0852939
56,drama,pelicula,A Summer Song,2012.0,,tt0853002
57,drama,pelicula,Kolorádó Kid,2010.0,10.0,tt0856796
58,drama,pelicula,Wide Blue Yonder,2012.0,5.0,tt0858500
59,drama,pelicula,"Surprise, Surprise",2010.0,8.0,tt0871893
60,drama,pelicula,Please Give,2010.0,7.0,tt0878835
61,drama,pelicula,Eat Pray Love,2010.0,10.0,tt0879870
62,drama,pelicula,Repo,2010.0,,tt0887161
63,drama,pelicula,Kavod,2010.0,5.0,tt0887751
64,drama,pelicula,The Switch,2010.0,10.0,tt0889573
65,drama,pelicula,Letters to Juliet,2010.0,6.0,tt0892318
66,drama,pelicula,The Whistleblower,2011.0,11.0,tt0896872
67,drama,pelicula,Don't Fade Away,2011.0,,tt0899145
68,drama,pelicula,Acts of Violence,2010.0,5.0,tt0902247
69,drama,pelicula,Eager to Die,2010.0,7.0,tt0907731
70,drama,pelicula,Proie,2011.0,7.0,tt0907305
71,drama,pelicula,Unthinkable,2010.0,7.0,tt0914863
72,drama,pelicula,De gelukkige huisvrouw,2010.0,4.0,tt0920459
73,drama,pelicula,Truth About Kerry,2012.0,3.0,tt0923954
74,drama,pelicula,"Glenn, the Flying Robot",2011.0,7.0,tt0934446
75,drama,pelicula,The Waiter,2010.0,3.0,tt0934981
76,drama,pelicula,Rabbit Hole,2011.0,4.0,tt0935075
77,drama,pelicula,White Knuckles,2010.0,,tt0942906
78,drama,pelicula,Green Zone,2010.0,4.0,tt0947810
79,drama,pelicula,Black Swan,2011.0,2.0,tt0947798
80,drama,pelicula,The Killer Inside Me,2010.0,10.0,tt0954947
81,drama,pelicula,Robin Hood,2010.0,5.0,tt0955308
82,drama,pelicula,Heart of Now,2010.0,6.0,tt0960067
83,drama,pelicula,Dom Solntsa,2010.0,4.0,tt0962764
84,drama,pelicula,The Fighter,2011.0,3.0,tt0964517
85,drama,pelicula,The Conspirator,2011.0,8.0,tt0968264
86,drama,pelicula,The Chosen One,2010.0,9.0,tt0970926
87,drama,pelicula,La razón,2011.0,4.0,tt0970955
88,drama,pelicula,The Land of the Astronauts,2010.0,10.0,tt0974584
89,drama,pelicula,Sinatra Club,2010.0,9.0,tt0975738
90,drama,pelicula,Fair Game,2010.0,11.0,tt0977855
91,drama,pelicula,A Dance for Grace,2010.0,0.0,tt0984113
92,drama,pelicula,Multiple Sarcasms,2010.0,4.0,tt0984210
93,drama,pelicula,A Flat,2010.0,11.0,tt0988655
94,drama,pelicula,Dear John,2010.0,3.0,tt0989757
95,drama,pelicula,The Experiment,2010.0,8.0,tt0997152
96,drama,pelicula,Bibliothèque Pascal,2010.0,3.0,tt0997035
97,drama,pelicula,Rosso autunno,2010.0,0.0,tt10010654
98,drama,pelicula,Opal,2010.0,10.0,tt1008015
99,drama,pelicula,The Steamroom,2010.0,,tt1008046
100,drama,pelicula,Love Sick Diaries,2012.0,9.0,tt1010270
101,drama,pelicula,Prime of Your Life,2010.0,,tt1016226
102,drama,pelicula,The Runaways,2010.0,11.0,tt1017451
103,drama,pelicula,Woyzeck 2010,2010.0,6.0,tt10195742
104,drama,pelicula,Deal,2010.0,,tt1020011
105,drama,pelicula,Patagonia,2011.0,3.0,tt1020559
106,drama,pelicula,Centurion,2010.0,5.0,tt1020558
107,drama,pelicula,Copie conforme,2010.0,8.0,tt1020773
108,drama,pelicula,Rising Star,2010.0,,tt1022884
109,drama,pelicula,The Way Back,2011.0,1.0,tt1023114
110,drama,pelicula,What About Cuba?,2010.0,11.0,tt10240942
111,drama,pelicula,Wall Street: Money Never Sleeps,2010.0,9.0,tt1027718
112,drama,pelicula,Secretariat,2010.0,10.0,tt1028576
113,drama,pelicula,Sawariya lai de ho rangni chudi,2010.0,,tt10309458
114,drama,pelicula,Jai Balaji Mehndipur Wale,2010.0,1.0,tt10323662
115,drama,pelicula,The Book of Eli,2010.0,3.0,tt1037705
116,drama,pelicula,Let the Game Begin,2010.0,1.0,tt1041778
117,drama,pelicula,"O: love, beauty, pain, struggle",2010.0,2.0,tt10417654
118,drama,pelicula,Tamassu,2010.0,6.0,tt10428942
119,drama,pelicula,Just Inès,2010.0,11.0,tt1042974
120,drama,pelicula,El mal ajeno,2010.0,11.0,tt1043800
121,drama,pelicula,Camp Hell,2011.0,12.0,tt1047449
122,drama,pelicula,Howl,2011.0,5.0,tt1049402
123,drama,pelicula,The Singularity Is Near,2012.0,7.0,tt1049412
124,drama,pelicula,Between The Lines,2010.0,6.0,tt10500904
125,drama,pelicula,Asa Mi Kay Gunha Kela,2010.0,,tt10510724
126,drama,pelicula,The Black Bay Sequence,2010.0,,tt10510738
127,drama,pelicula,Ivory,2010.0,,tt1051340
128,drama,pelicula,Lost Everything,2013.0,11.0,tt1051715
129,drama,pelicula,Hearts of Three,2010.0,5.0,tt10529804
130,drama,pelicula,Chike Naija,2010.0,,tt10533316
131,drama,pelicula,As Melhores Coisas do Mundo,2010.0,4.0,tt1054677
132,drama,pelicula,Life as We Know It,2010.0,10.0,tt1055292
133,drama,pelicula,Spud,2010.0,12.0,tt1059969
134,drama,pelicula,Al Nebras,2010.0,0.0,tt10624618
135,drama,pelicula,Small Town Saturday Night,2010.0,6.0,tt1063111
136,drama,pelicula,Bare Knuckles,2010.0,,tt1063327
137,drama,pelicula,Punk's Dead,2010.0,9.0,tt10637610
138,drama,pelicula,Je ne vous oublierai jamais,2010.0,4.0,tt1064960
139,drama,pelicula,Quincas Berro d'Água,2010.0,5.0,tt1068962
140,drama,pelicula,From the Midst of Pain,2010.0,10.0,tt1071927
141,drama,pelicula,The Dead Sleep,2010.0,2.0,tt1071783
142,drama,pelicula,Troubadours,2010.0,,tt1073519
143,drama,pelicula,Jonah Hex,2010.0,9.0,tt1075747
144,drama,pelicula,Psychosomatika,2011.0,12.0,tt1078591
145,drama,pelicula,Krews,2010.0,3.0,tt1078583
146,drama,pelicula,10 Years Later,2010.0,3.0,tt1079974
147,drama,pelicula,Happiness Runs,2010.0,5.0,tt1079964
148,drama,pelicula,Pusher,2010.0,10.0,tt1082075
149,drama,pelicula,Lights Out,2015.0,6.0,tt1085448
150,drama,pelicula,The Last Musketeer,2010.0,6.0,tt1087459
151,drama,pelicula,Consent,2013.0,2.0,tt1090749
152,drama,pelicula,Çiglik Çigliga Bir Sevda,2010.0,,tt10912916
153,drama,pelicula,Shanghai,2010.0,9.0,tt1092634
154,drama,pelicula,Orsova Noua 5: Epilog,2010.0,,tt10931336
155,drama,pelicula,Louis,2010.0,8.0,tt1093902
156,drama,pelicula,Hamill,2011.0,10.0,tt1094666
157,drama,pelicula,The Quiet Ones,2012.0,5.0,tt1094597
158,drama,pelicula,Forgotten Pills,2010.0,6.0,tt1095180
159,drama,pelicula,Morning,2010.0,6.0,tt1095417
160,drama,pelicula,Do Elephants Pray?,2013.0,2.0,tt1098326
161,drama,pelicula,Frenchy,2022.0,1.0,tt1286146
162,drama,pelicula,Broken Sun,2010.0,11.0,tt1101031
163,drama,pelicula,Peep World,2011.0,3.0,tt1103273
164,drama,pelicula,Red Dirt Rising,2014.0,10.0,tt1103274
165,drama,pelicula,Eva,2010.0,10.0,tt1105740
166,drama,pelicula,Dirty Girl,2011.0,7.0,tt1107319
167,drama,pelicula,You Have the Right to Remain Violent,2010.0,5.0,tt1107855
168,drama,pelicula,Nirahua Rickshawwala,2010.0,2.0,tt11091790
169,drama,pelicula,Nirahua No. 1,2010.0,1.0,tt11091794
170,drama,pelicula,Kalamity,2010.0,10.0,tt1109594
171,drama,pelicula,Ae Bhaujee Ke Sister,2010.0,,tt11114760
172,drama,pelicula,Code Blue,2010.0,9.0,tt1111884
173,drama,pelicula,Carmen's Kiss,2017.0,11.0,tt1116183
174,drama,pelicula,O Sonho de Inacim - O Aprendiz do Padre Rolim,2010.0,6.0,tt11176246
175,drama,pelicula,Pravosudie volkov,2010.0,10.0,tt1119192
176,drama,pelicula,Sajal Ehtidhar,2010.0,10.0,tt11198656
177,drama,pelicula,Blue Valentine,2011.0,3.0,tt1120985
178,drama,pelicula,Di renjie: Tong tian di guo,2010.0,9.0,tt1123373
179,drama,pelicula,Pankh,2010.0,4.0,tt1124386
180,drama,pelicula,Love Ranch,2011.0,1.0,tt1125929
181,drama,pelicula,Burlesque,2010.0,12.0,tt1126591
182,drama,pelicula,Morning Glory,2011.0,1.0,tt1126618
183,drama,pelicula,The Beautiful Outsiders,2010.0,,tt11274532
184,drama,pelicula,Another Harvest Moon,2010.0,10.0,tt1129404
185,drama,pelicula,Sisanje,2010.0,10.0,tt1129437
186,drama,pelicula,Radio Free Albemuth,2014.0,6.0,tt1129396
187,drama,pelicula,The 5th Quarter,2011.0,3.0,tt1130964
188,drama,pelicula,Redlight Greenlight,2010.0,9.0,tt1130968
189,drama,pelicula,Maharaja: the story of ranjit singh,2010.0,,tt11317462
190,drama,pelicula,Aaj Ke Karan Arjun,2010.0,7.0,tt11317936
191,drama,pelicula,Donkeys,2010.0,10.0,tt1134846
192,drama,pelicula,Krach,2010.0,9.0,tt1135083
193,drama,pelicula,Io non ti assolvo,2010.0,1.0,tt11374176
194,drama,pelicula,Moo-jeok-ja,2010.0,9.0,tt1138442
195,drama,pelicula,The Ghost Writer,2010.0,5.0,tt1139328
196,drama,pelicula,Due vite per caso,2010.0,5.0,tt1141306
197,drama,pelicula,Dreams ahead,2010.0,6.0,tt11423890
198,drama,pelicula,Holy Rollers,2010.0,12.0,tt1143896
199,drama,pelicula,Between the Raindrops,2010.0,1.0,tt11440314
200,drama,pelicula,Dar Joued,2010.0,10.0,tt11439792
201,drama,pelicula,De día y de noche,2011.0,10.0,tt1145430
202,drama,pelicula,Laat Sahab,2010.0,,tt11483028
203,drama,pelicula,Rudolfa mantojums,2010.0,1.0,tt1149607
204,drama,pelicula,Kong Ming Deng,2010.0,,tt11496418
205,drama,pelicula,Adelaide,2010.0,,tt11512458
206,drama,pelicula,NY Export: Opus Jazz,2010.0,3.0,tt1152278
207,drama,pelicula,The Karate Kid,2010.0,7.0,tt1155076
208,drama,pelicula,Na putu,2011.0,3.0,tt1156531
209,drama,pelicula,Agua fria de mar,2011.0,3.0,tt1156527
210,drama,pelicula,Odio Los Lunes,2010.0,0.0,tt11574510
211,drama,pelicula,Gor Bapa No Gotalo,2010.0,,tt11646432
212,drama,pelicula,Ame Prem Deewana,2010.0,7.0,tt11646390
213,drama,pelicula,Radha Chudlo Perje Mara Naam No,2010.0,4.0,tt11646454
214,drama,pelicula,Sahabuddin Rather Na Hasya Na,2010.0,10.0,tt11646642
215,drama,pelicula,Biutiful,2011.0,2.0,tt1164999
216,drama,pelicula,L'immortel,2010.0,5.0,tt1167638
217,drama,pelicula,The Company Men,2012.0,4.0,tt1172991
218,drama,pelicula,The Bang Bang Club,2011.0,7.0,tt1173687
219,drama,pelicula,The Myth of the American Sleepover,2011.0,4.0,tt1174042
220,drama,pelicula,The Four-Faced Liar,2010.0,1.0,tt1174693
221,drama,pelicula,All Good Things,2010.0,12.0,tt1175709
222,drama,pelicula,Las buenas hierbas,2010.0,8.0,tt1176931
223,drama,pelicula,A Nightmare on Elm Street,2010.0,5.0,tt1179056
224,drama,pelicula,Tunha Chalawan,2010.0,,tt11814006
225,drama,pelicula,Black Death,2010.0,6.0,tt1181791
226,drama,pelicula,Bunraku,2011.0,11.0,tt1181795
227,drama,pelicula,You Will Meet a Tall Dark Stranger,2010.0,12.0,tt1182350
228,drama,pelicula,Dulha Mil Gaya,2010.0,1.0,tt1182884
229,drama,pelicula,Palyaço Recep,2010.0,,tt11835344
230,drama,pelicula,Mr. Nice,2011.0,9.0,tt1183911
231,drama,pelicula,Sadiyaan: Boundaries Divide... Love Unites,2010.0,4.0,tt1183944
232,drama,pelicula,Welcome to the Rileys,2011.0,4.0,tt1183923
233,drama,pelicula,Teen Patti,2010.0,2.0,tt1183917
234,drama,pelicula,Veer,2010.0,1.0,tt1185412
235,drama,pelicula,Lope,2010.0,9.0,tt1186357
236,drama,pelicula,Peacock,2010.0,5.0,tt1188113
237,drama,pelicula,My Name Is Khan,2010.0,2.0,tt1188996
238,drama,pelicula,Anaphylaxis,2010.0,11.0,tt1189021
239,drama,pelicula,Woodshop,2010.0,9.0,tt1189267
240,drama,pelicula,Small Town Hero,2010.0,,tt1189904
241,drama,pelicula,Shekarchi,2011.0,12.0,tt1190072
242,drama,pelicula,Tingala sa pugad,2010.0,,tt1191135
243,drama,pelicula,Right Yaaa Wrong,2010.0,3.0,tt1191130
244,drama,pelicula,Hello Darling,2010.0,8.0,tt1191118
245,drama,pelicula,Tracks in Time,2010.0,,tt11916846
246,drama,pelicula,Corrado,2010.0,6.0,tt1193473
247,drama,pelicula,My Own Love Song,2010.0,4.0,tt1193507
248,drama,pelicula,Step Up 3D,2010.0,8.0,tt1193631
249,drama,pelicula,Get Educated: Paathshaala,2010.0,4.0,tt1194236
250,drama,pelicula,Casino Jack,2010.0,12.0,tt1194417
251,drama,pelicula,Jaane Kahan Se Aayi Hai,2010.0,4.0,tt1194232
252,drama,pelicula,Inhale,2010.0,10.0,tt1196340
253,drama,pelicula,Diary of a Wimpy Kid,2010.0,3.0,tt1196141
254,drama,pelicula,Cemetery Junction,2021.0,9.0,tt1196204
255,drama,pelicula,Pound of Flesh,2010.0,,tt1196338
256,drama,pelicula,Quit,2010.0,4.0,tt1196682
257,drama,pelicula,Lapse,2010.0,8.0,tt1198133
258,drama,pelicula,For Love Alone,2010.0,0.0,tt1197620
259,drama,pelicula,Kites,2010.0,5.0,tt1198101
260,drama,pelicula,Dog Jack,2010.0,8.0,tt1199552
261,drama,pelicula,One Too Many Mornings,2010.0,1.0,tt1200274
262,drama,pelicula,Assalto ao Santa Maria,2010.0,9.0,tt1202513
263,drama,pelicula,Lucky Life,2013.0,4.0,tt1206314
264,drama,pelicula,Next Time Ned,2010.0,5.0,tt1207009
265,drama,pelicula,Person of Interest,2010.0,10.0,tt1208716
266,drama,pelicula,Mbaku,2010.0,,tt12095436
267,drama,pelicula,Autopilot,2010.0,,tt1210029
268,drama,pelicula,Blood Done Sign My Name,2010.0,2.0,tt1210039
269,drama,pelicula,Flying Lessons,2010.0,2.0,tt1210059
270,drama,pelicula,One Wish,2010.0,11.0,tt1212434
271,drama,pelicula,Pokuda budet veter...,2010.0,11.0,tt12126806
272,drama,pelicula,Hereafter,2011.0,3.0,tt1212419
273,drama,pelicula,Odoru daisousasen the movie 3: Yatsura o kaihou seyo!,2010.0,7.0,tt1212453
274,drama,pelicula,An Invisible Sign,2011.0,4.0,tt1212454
275,drama,pelicula,Mercy,2010.0,6.0,tt1213590
276,drama,pelicula,London Boulevard,2011.0,2.0,tt1213648
277,drama,pelicula,SP: The motion picture yabô hen,2010.0,10.0,tt1214981
278,drama,pelicula,Lucy Island,2010.0,,tt12153448
279,drama,pelicula,Dry Run,2010.0,0.0,tt1216485
280,drama,pelicula,My First Movie,2010.0,0.0,tt12165450
281,drama,pelicula,Womb,2011.0,4.0,tt1216520
282,drama,pelicula,Paradise East,2010.0,0.0,tt1217060
283,drama,pelicula,Dou Khahar,2010.0,9.0,tt12171216
284,drama,pelicula,Las aventuras de Beto y Roberto,2010.0,3.0,tt12180606
285,drama,pelicula,Legend of the Guardians: The Owls of Ga'Hoole,2010.0,9.0,tt1219342
286,drama,pelicula,Henry's Crime,2011.0,4.0,tt1220888
287,drama,pelicula,Cupid's Arrow,2010.0,,tt1220625
288,drama,pelicula,Frankie & Alice,2014.0,8.0,tt1221208
289,drama,pelicula,Beneath the Blue,2010.0,,tt1222698
290,drama,pelicula,The Tested,2012.0,,tt1224136
291,drama,pelicula,The Will,2010.0,1.0,tt12246482
292,drama,pelicula,No Greater Love,2010.0,5.0,tt1225703
293,drama,pelicula,Love Equation,2010.0,0.0,tt1225680
294,drama,pelicula,Edge of Darkness,2010.0,1.0,tt1226273
295,drama,pelicula,Alphonso Bow,2010.0,2.0,tt1226737
296,drama,pelicula,The Debt,2011.0,9.0,tt1226753
297,drama,pelicula,Aashayein,2010.0,8.0,tt1227524
298,drama,pelicula,Around Hell,2010.0,10.0,tt12282568
299,drama,pelicula,Let Me In,2011.0,1.0,tt1228987
300,drama,pelicula,Hors la loi,2010.0,9.0,tt1229381
301,drama,pelicula,Puss,2010.0,8.0,tt1230196
302,drama,pelicula,Hwanghae,2010.0,12.0,tt1230385
303,drama,pelicula,Yohan - Barnevandrer,2010.0,3.0,tt1230478
304,drama,pelicula,Due Date,2010.0,11.0,tt1231583
305,drama,pelicula,Triple Dog,2010.0,9.0,tt1232838
306,drama,pelicula,Brighton Rock,2011.0,2.0,tt1233192
307,drama,pelicula,Hanni & Nanni,2011.0,8.0,tt1233290
308,drama,pelicula,Chico Xavier,2010.0,4.0,tt1234559
309,drama,pelicula,'Master Harold' ... And the Boys,2010.0,3.0,tt1234546
310,drama,pelicula,Greenberg,2010.0,7.0,tt1234654
311,drama,pelicula,De vliegenierster van Kazbek,2010.0,4.0,tt1234540
312,drama,pelicula,Mahler auf der Couch,2010.0,7.0,tt1235537
313,drama,pelicula,VIPs,2011.0,3.0,tt1235548
314,drama,pelicula,Chico & Rita,2010.0,11.0,tt1235830
315,drama,pelicula,Contre toi,2011.0,4.0,tt1235853
316,drama,pelicula,Gigola,2011.0,1.0,tt1236250
317,drama,pelicula,Mistérios de Lisboa,2011.0,5.0,tt1236371
318,drama,pelicula,Revision - Apocalypse II,2010.0,9.0,tt1238300
319,drama,pelicula,Kvinden der drømte om en mand,2010.0,1.0,tt1239290
320,drama,pelicula,The Assignment,2011.0,,tt1239216
321,drama,pelicula,La cité,2010.0,2.0,tt1239430
322,drama,pelicula,The River Why,2012.0,7.0,tt1241329
323,drama,pelicula,The War Is Over,2010.0,10.0,tt1242529
324,drama,pelicula,Tour de Force,2010.0,1.0,tt1242787
325,drama,pelicula,Hisss,2010.0,10.0,tt1244093
326,drama,pelicula,Conviction,2010.0,11.0,tt1244754
327,drama,pelicula,Extraordinary Measures,2010.0,1.0,tt1244659
328,drama,pelicula,Burning Bright,2012.0,5.0,tt1244658
329,drama,pelicula,Wu,2010.0,5.0,tt1245094
330,drama,pelicula,22 mei,2011.0,5.0,tt1245647
331,drama,pelicula,Magic Journey to Africa,2010.0,5.0,tt1247681
332,drama,pelicula,The Mountain Thief,2010.0,7.0,tt1247406
333,drama,pelicula,Bad Faith,2010.0,5.0,tt1247639
334,drama,pelicula,The Lazarus Papers,2011.0,7.0,tt1247400
335,drama,pelicula,Norman,2010.0,6.0,tt1247683
336,drama,pelicula,Fighting Fish,2010.0,4.0,tt1249170
337,drama,pelicula,The Nothing Men,2010.0,8.0,tt1251360
338,drama,pelicula,The Making of Plus One,2010.0,,tt1251756
339,drama,pelicula,Wo shi wai xing ren,2010.0,,tt12517866
340,drama,pelicula,Rosa Morena,2011.0,5.0,tt1252516
341,drama,pelicula,The Way Home,2010.0,10.0,tt1252507
342,drama,pelicula,Channa Sachi Muchi,2010.0,8.0,tt12526816
343,drama,pelicula,Czukor Show,2010.0,4.0,tt1254724
344,drama,pelicula,Northern Comfort,2010.0,5.0,tt1254966
345,drama,pelicula,Incendies,2011.0,2.0,tt1255953
346,drama,pelicula,Bodhisattva,2010.0,4.0,tt1258221
347,drama,pelicula,Hello Lonesome,2010.0,,tt1258201
348,drama,pelicula,Tu Hi Mor Balma,2010.0,6.0,tt12587652
349,drama,pelicula,SoulBoy,2010.0,9.0,tt1259227
350,drama,pelicula,Bon appétit,2010.0,11.0,tt1259520
351,drama,pelicula,L'autre Dumas,2010.0,2.0,tt1259591
352,drama,pelicula,Carne de neón,2011.0,1.0,tt1259570
353,drama,pelicula,A Worthy Gentleman,2010.0,8.0,tt1260597
354,drama,pelicula,Icarus,2010.0,7.0,tt1261862
355,drama,pelicula,Sex and the City 2,2010.0,5.0,tt1261945
356,drama,pelicula,Coasting,2010.0,3.0,tt1262876
357,drama,pelicula,Endings,2010.0,6.0,tt1262892
358,drama,pelicula,Habitación en Roma,2010.0,5.0,tt1263750
359,drama,pelicula,The Trial,2010.0,9.0,tt1264115
360,drama,pelicula,Kao rani mraz,2010.0,4.0,tt1264889
361,drama,pelicula,Promises,2010.0,,tt1265620
362,drama,pelicula,Quartier lointain,2011.0,7.0,tt1266037
363,drama,pelicula,Boxhagener Platz,2010.0,3.0,tt1266025
364,drama,pelicula,Postales,2010.0,6.0,tt1267378
365,drama,pelicula,Un lugar lejano,2010.0,3.0,tt1267494
366,drama,pelicula,"Lunatics, Lovers & Poets",2010.0,4.0,tt1268241
367,drama,pelicula,The Last Rites of Ransom Pride,2020.0,6.0,tt1268970
368,drama,pelicula,Çeto: Onlar Da Bir Zamanlar Çocuktu,2010.0,,tt12690734
369,drama,pelicula,Matthe Mungaaru,2010.0,8.0,tt12698048
370,drama,pelicula,Transfer,2011.0,9.0,tt1270120
371,drama,pelicula,Sympathy for Delicious,2011.0,4.0,tt1270277
372,drama,pelicula,Noruwei no mori,2011.0,1.0,tt1270842
373,drama,pelicula,Henri 4,2010.0,3.0,tt1270766
374,drama,pelicula,Shoot the DJ,2010.0,5.0,tt1270786
375,drama,pelicula,Kandagar,2010.0,2.0,tt1272018
376,drama,pelicula,Great Heights,2010.0,10.0,tt1273212
377,drama,pelicula,Al Kibar,2010.0,6.0,tt12729084
378,drama,pelicula,Brotherhood,2010.0,11.0,tt1273241
379,drama,pelicula,Art House,2010.0,4.0,tt1273194
380,drama,pelicula,Standing Firm,2015.0,3.0,tt1273236
381,drama,pelicula,The Tempest,2011.0,1.0,tt1274300
382,drama,pelicula,Listen to Your Heart,2011.0,5.0,tt1274296
383,drama,pelicula,La mosquitera,2010.0,11.0,tt1274645
384,drama,pelicula,Aita,2012.0,4.0,tt1274636
385,drama,pelicula,Now Here,2010.0,10.0,tt1276974
386,drama,pelicula,Summer Eleven,2011.0,4.0,tt1276988
387,drama,pelicula,Za rasuto messêji: Umizaru,2010.0,9.0,tt1277373
388,drama,pelicula,California Tango,2010.0,4.0,tt1277398
389,drama,pelicula,Unkraut im Paradies,2010.0,7.0,tt1277952
390,drama,pelicula,Cinerama,2010.0,3.0,tt1278025
391,drama,pelicula,Jack Goes Boating,2010.0,12.0,tt1278379
392,drama,pelicula,Bhojpuriya Don,2010.0,,tt12784884
393,drama,pelicula,Dos Veces Ana,2010.0,,tt1279326
394,drama,pelicula,Ramaa: The Saviour,2010.0,11.0,tt1279105
395,drama,pelicula,Banglar King Kong,2010.0,6.0,tt12798342
396,drama,pelicula,Cefalópodo,2010.0,9.0,tt1282136
397,drama,pelicula,O Estranho Caso de Angélica,2011.0,11.0,tt1282153
398,drama,pelicula,Brim,2010.0,9.0,tt1282135
399,drama,pelicula,Easy A,2011.0,2.0,tt1282140
400,drama,pelicula,Anton Chekhov's The Duel,2010.0,4.0,tt1282041
401,drama,pelicula,Trooper,2014.0,11.0,tt1282093
402,drama,pelicula,L'enfance du mal,2010.0,5.0,tt1282152
403,drama,pelicula,Sinister Heaven,2010.0,3.0,tt1283947
404,drama,pelicula,The Fiction,2010.0,12.0,tt1283900
405,drama,pelicula,Jetaa,2010.0,,tt12839046
406,drama,pelicula,The Social Network,2010.0,10.0,tt1285016
407,drama,pelicula,Lahore,2010.0,3.0,tt1285245
408,drama,pelicula,Der grosse Kater,2010.0,10.0,tt1285306
409,drama,pelicula,Gutter King,2010.0,,tt1286746
410,drama,pelicula,Weakness,2010.0,10.0,tt1286753
411,drama,pelicula,Shi,2011.0,2.0,tt1287878
412,drama,pelicula,A Goldfish of the Flame,2010.0,12.0,tt1288587
413,drama,pelicula,Die Fremde,2010.0,11.0,tt1288376
414,drama,pelicula,You Are Here,2018.0,8.0,tt1288411
415,drama,pelicula,N-Secure,2010.0,10.0,tt1289419
416,drama,pelicula,Everyday Black Man,2010.0,1.0,tt1289397
417,drama,pelicula,Circuit,2010.0,11.0,tt1289383
418,drama,pelicula,"Lebanon, Pa.",2010.0,3.0,tt1290082
419,drama,pelicula,Arcadia Lost,2010.0,6.0,tt1290470
420,drama,pelicula,Obituary of the Sun,2010.0,9.0,tt1290476
421,drama,pelicula,Yi ye Taibei,2010.0,4.0,tt1291125
