,0,1,2,3,4,5
253,6.6,Tom Antos,"Lukasz Antos, Tom Antos","During World War II, a Canadian Pilot crash lands in German occupied France.",85,Under Black Skies
254,4.7,Abbas Alibhai Burmawalla,Lalit Mahajan,"Raj reconstruye el coche de su padre muerto y lo llama Tarzán, pero el coche llega a la vida de forma milagrosa. Poco a poco, el coche comienza a matar a los asesinos del padre de Raj.",163,Taarzan: The Wonder Car
255,No tiene datos,Chad Garrison,Chad Garrison,No tiene datos,No tiene datos,Get Back
256,6.0,Kunihiko Yuyama,James Carter Cathcart,"A comet bearing a deadly Pokemon creature crash-lands onto Earth, terrorising a nearby high-tech city, where Ash, Pikachu and friends are currently visiting...",98,Pokémon 7: Destino Deoxys
257,7.0,Priyadarshan,"Jay Master, K.P. Saxena, Siddique","A man and woman from feuding families each pretend to fall in love, as part of a revenge plot. Chaos ensues when their fake romance becomes a reality.",149,Hulchul
258,No tiene datos,Ignacio Rinza,Jose Carlos Gutierrez,No tiene argumento,98,Perra sociedad
259,7.3,Will James Moore,Will James Moore,"After his fathers death, Wesley Cash returns home to rebuild the family cattle business but his plans are wrecked by a group of ranch hands who have designs of their own for the property.",73,Wesley Cash
260,6.2,Henric Brandt,Henric Brandt,"Two friends thrown into a mix of very dangerous people, all because of a data disk containing a computer virus.",88,Overkill
261,5.4,Tak-Sam Leong,Tak-Sam Leong,"A young Japanese woman has been trained to become a professional killer since childhood. Two cops pursue the girl, who has assassinated a Hong Kong official.",99,Bau lit do see
262,2.7,Jeff Burton,"Jeff Burton, Erik F. Hill, Bill Vincent","El detective Burt Williams lleva casi tres años tras la pista del infame ""asesino de Poe"".",94,Carretera sin salida
263,7.2,Sobhan,"Veeru Potla, M.S. Raju, Paruchuri Venkateswara Rao","Venkat and Sailaja meet while travelling in a train. But Sailaja's father Ranga Rao wants to marry her off to Bhadranna, who is obsessed with her.",159,Varsham
264,7.2,Xiaogang Feng,"Chia-Lu Chang, Xiaogang Feng, Lisheng Lin",A con-team couple (Andy Lau & Rene Liu) head west after taking a city businessman for his BMW. But an encounter with a naive young carpenter travelling home with his life savings challenges their fate as thieves.,113,Tian xia wu zei
265,5.1,Tat Wai,Tat Wai,"Ten years after being drummed out of the police force for killing a friend and colleague who was corrupt, ex-cop Lam (Alex Fong) and his girlfriend Kelly (Yoyo Mung) have settled down to a quiet life running a restaurant in New Zealand - a quiet life about to be ripped apart when mob boss Mr. Dick (Eddy Ko) returns to settle old scores.",85,Shi bu di tou
266,7.1,Hiroyuki Imaishi,"Takeichi Honda, Toonz Imai","Pandy y Retro despiertan desnudos en la Tierra sin recordar su pasado. Se embarcan en una ola de crímenes en busca de comida y ropa, pero son capturados por las autoridades y enviados a la infame penitenciaría lunar llamada Hojas Muertas.",55,Dead leaves
267,No tiene datos,Alejandro Chilpa,Alejandro Chilpa,No tiene argumento,90,El agricultor II
268,No tiene datos,Christian González,"Luz María Jerez, Clarisa Rendón, Ana Patricia Rojo",No tiene argumento,90,La curva del olvido
269,5.6,Wilson Yip,Wilson Yip,"A teenage girl is given the martial arts skills of The White Dragon. When she discovers that the famed assassin, Chicken Feathers, is planning to kill her beloved prince, she seeks to prevent him.",93,Dragón blanco
270,6.2,Esmael Barari,Davoud Hossein,A youth runs for his life after he sees a woman dispose of a dead body.,71,Kavir-e marg
271,5.8,Yongyoot Thongkongtoon,"Sommai Lertulan, Yongyoot Thongkongtoon","A light-hearted Thai action comedy about a band of female super-spies who carry no guns nor whips, for their weapons are brooms, mops and buckets of dirty water. The four maids in this movie are hired by the police to perform a secret mission, because as maids, they gain the unusual privilege in accessing all the rooms in the house of a rogue millionaire who is s beli... Leer todo",92,Maid
272,5.6,Adrian Kwan,Kan-Cheung Tsang,"When a gangster boss orders hit, someone has to do the job. Two school boys have only one night to figure out how to do it. Or they can use those ten hours to rediscover what life is all about.",90,Dai mo wai
273,6.5,Raghava Lawrence,"Raghava Lawrence, P.K. Mishra, Mohan Nair","A man arrives in Vizag and threatens to kill the top gangster in the city, due to a vendetta from his past.",135,Mass
274,5.3,Kôsuke Suzuki,"Tetsuya Koshiba, Keisuke Toyoshima, Hideo Yamamoto",No tiene argumento,57,Enjo-kôsai bokumetsu undô: jigoku-hen
275,7.1,Mitja Okorn,"Mitja Okorn, Adnan Omerovic, Marko Podgorsek","Four local boys borrow a lot of money from the local mafia. Incompedent as they are, they loose the money. They have to think of infinite ways to earn and return the amount. In seven days...",92,Tu pa tam
276,6.0,Jonathan Neil Dixon,Jonathan Neil Dixon,Pictocrime blurs the boundary between fantasy and comic book fiction by delving into the turbulent and violent afterlife of Hell City. It follows two brothers trapped inside a comic book and caught up in a scheme to blackmail the devil out of his souls,77,PictoCrime
277,6.7,Kazuyuki Izutsu,"Takeshi Matsuyama, Daisuke Habara, Kazuyuki Izutsu",Kyoto 1968. Several high school students deal with their life as Korean-Japanese trying to earn each other's love and respect. But the times are not kind to them.,118,Pacchigi!
278,6.2,Makrand Deshpande,Makrand Deshpande,"In a remote village in India a man called Pagla (madman) serves the Mahapoojary and two disciples of a Devi Maa Bhagwati temple. One day a wealthy man brings a mentally challenged young woman named Pagli (madwoman) to serve in the temple to atone for the death of his abused wife. Pagla and Pagli both decide to get married, incurring the ire of the entire village. The ... Leer todo",127,Hanan
279,5.7,Panna Rittikrai,Nontakorn Taweesuk,A hapless bodyguard is fired from his client's son for the death of his clients father. The son is then hunted by assassins who do not want him to inherit his fathers company.,105,The Bodyguard
280,4.7,Robert Burke,Robert Burke,"Three best friends spy on their families, sneak into each other's house, and organize elaborate pranks.",80,Max Rules
281,5.3,Masayuki Suzuki,"Fujio F. Fujiko, Magy","Kanzo Hattori, an apprentice ninja, leaves his hometown of Iga to go to Edo (Tokyo). There, for his final training, he must find himself a master, and protect his master with his life, whilst upholding the ninja code.",102,"Nin x Nin: Ninja Hattori-kun, the Movie"
282,7.4,Jon Red,Jon Red,No tiene datos,No tiene datos,Astigmatism
283,No tiene datos,Ignacio Rinza,Armando Ríos,No tiene argumento,90,"Snuff, el placer de mirar"
284,6.8,Gerry Schuster,Gerry Schuster,No tiene datos,91,Jimmy Tornado
285,6.1,Kenji Tanigaki,Chris Ayres,"In the world of the Ninja, skill plays only a small role in determining one's rank. Kageru is strong, fast and extremely intelligent-the best in his class. However, his birth predestines him to the lower class of Shinobi. His friend Aoi finds herself in the same situation, and together they will be forced to question not only themselves but also some of the most sacre... Leer todo",80,Shinobi: The Law of Shinobi
286,3.3,Arthi Kumar,"Amarasigamani, Delhi Ganesh, Manoj K. Jayan","Remake of a famous Malayalam movie ""Karumadikuttan"".",126,Azhagesan
287,5.8,Takafumi Nagamine,"Gô Nagai, Yûki Okano","The evil is back and this terrorizing the swim team at an all girl school. After turning the Principal into a frog monster they commence with their own brand of twisted training and punishment. But Kekko Kamen has also returned to right the wrongs and send the MGF packing once again or can she, they seem stronger and smarter then ever have been before, it's sink or s... Leer todo",70,Kekkô Kamen: ritânzu
288,5.4,Takafumi Nagamine,"Gô Nagai, Yûki Okano",A special agent is sent to a music school. There she discovers that the faculty is torturing the students and selling them into the sex trade. Kekko Kamen defeats the faculty.,70,Kekkô Kamen: Surprise
289,7.1,Mohan Raja,"Mohan Raja, Viji",A story about a kick boxer who went to Malasia to his father after his mother's dead.,166,M. Kumaran S/O Mahalakshmi
290,4.7,Takafumi Nagamine,"Gô Nagai, Yûki Okano","A school that teaches young boys and girls how to become famous anchorpeople in the media. But there is something strange going in this school. The facility takes a sick pride in handing our S & M style punishments to students for the most trivial things. But there is one among them, a hero that hides her face but bares everything else in the name of justice. Her name... Leer todo",70,Kekkô Kamen
291,5.3,Jayaprakash,"Sathrughnan, Jayaprakash",Koottu is a Compus love story. Hari (Richard) and Balu (Aravindan) who are students and buddies in a college.,No tiene datos,Koottu
292,6.1,A.R. Gandhi Krishna,A.R. Gandhi Krishna,"Revolving around a joint family system and its dynamics, this drama series attempts to highlight the challenges that emerge in relationships when money comes into the picture.",155,Chellame
293,7.4,S.S. Rajamouli,"Anju Jamwal, Vijayendra Prasad, S.S. Rajamouli",Students of a college form a Rugby team and play against a violent gang of thugs to get back their college land.,167,Sye
294,4.2,Douglas Kung,Yiu-Wang Ho,"The plot thickens as the heroes, Pak and Hak, discover a horrible plan by the evil genius ""DR.Magma"" as he makes the evil dead come to life and fight the Shaolin monks that have mastered the art of fighting.",94,Shao Lin jiang shi
295,5.6,Ángel Fernández Santos,"Greta AlvarezÁngel Fernández Santos, Esther Martínez Lobato","Seven days to travel the path of perfection. Seven stairs that lead to the origin of Art. Seven circles of hell that Dante must cross. Seven days for Luisa before the Rimbaud Award deadline. Seven infernal days to seek her doubts, her struggles, her price, her dreams, her madness, Art itself. Seven days to write a poem forged from fragments of her own misery, blood of... Leer todo",89,Catarsis
296,4.9,Hiroshi Takahashi,Hiroshi Takahashi,"Bad things happen when innocent blood is shed. In the early 1700s, Lord Sodom Ichibei is happily celebrating his wedding day when his wife-to-be suddenly dies. In his search for an explanation, he kills any and every suspect he comes across.",104,Sodom el asesino
297,4.5,Mari Asato,"Masayoshi Haneda, Tomomi Miyashita, Chiaki Ohta",The students of a clandestine girl-warrior training school receive a deadly surprise upon discovering that a rival organization has emerged and is currently intent on taking control.,72,Dokuritsu shôjo gurentai
298,4.7,Poj Arnon,"Winai Kraibutr, Jaturong Mokjok, Thongthong Mokjok","The movie takes place in a surgery where lady boys are frequent customers. But when gangsters break into the offices for an urgent surgery, things get out of control.",116,Plon naya
299,5.8,Taweewat Wantha,"Sommai Lertulan, Kuanchun Phemyad, Uncle","The fourth generation of the virus SARS is found in Africa! It's more dangerous and causes the patients to transform into bloodthirsty zombies. The virus quickly lands to Thailand, Dr. Bryan Thompson who creates the anti-virus, ends up getting infected while doing his experiment and soon the virus is spreading to all the residents of his same building. At that time, K... Leer todo",95,Khun krabii hiiroh
300,6.3,Kazuya Konaka,Keiichi Hasegawa,"First Lieutenant Shun'ichi Maki of the Japan Air Self-Defense Force is a prestigious F-15 Eagle jet pilot. A lifelong fan of flying since he was a child, being a pilot is his ultimate dream. Unfortunately, his duties distance himself from his wife, Yoko, who always ends up being neglected, and his son, Tsugumu, who has a congenital blood disease and has a high risk of... Leer todo",97,Ultraman
301,5.1,Tomoo Haraguchi,Mugi Kamio,"A werewolf samurai walks the countryside, finding himself in the middle of a village of monsters who feed on human flesh.",95,Kibakichi: Bakko-yokaiden
302,2.5,Nunzio La Bianca,Nunzio La Bianca,"Deals with the challenges of ethnic hatred while growing up on the streets of Western Australia's Perth. Cam and best friend Pep organise street fights for money. Local gangsters set them up, with other gangs in the city looking for them.",103,Aussie Park Boyz
303,3.9,Bhandit Rittakol,Bhandit Rittakol,"A psychic doctor and a paranormal serial killer, both born during a meteor shower, seem destined as arch-adversaries.",89,Ukkabat
304,4.2,Monthon Arayangkoon,Monthon Arayangkoon,"In Bangkok, construction workers come across a rock which cannot be drilled, and discover dinosaur-like fossils of a creature resembling the Garuda from Thai/Hindu mythology. Two American archaeologists investigate, awakening the creature which then goes on a rampage.",115,Paksa wayu
305,5.0,Paul E. Eliacin,Paul E. Eliacin,"In a Harlem family, struggling to survive in the ghetto, Fay Mulberry (Milira Jones) is an ambitious teen who is determined to escape the heartbreaking cycle of drugs and violence that has become a scourge on the streets she calls home. Her hopes of escape depend upon the promise of a college scholarship, but Fay finds her narrow window of opportunity closing fast. A ... Leer todo",89,Up in Harlem
306,7.2,Toshiya Shinohara,Rumiko Takahashi,"Ai, un joven medio demonio que se ha escapado de la isla de Horai para tratar de ayudar a su gente, regresa con los salvadores potenciales InuYasha, Sesshomaru y Kikyo.",89,Inuyasha: Fuego en la isla mística
307,6.6,Tensai Okamura,"Masashi Kishimoto, Katsuyuki Sumizawa",Naruto and his team are hired to protect a young actress from three rogue warriors in the Land of the Snow.,82,Naruto La Película: ¡La Gran misión! ¡El rescate de la Princesa de la Nieve!
308,5.5,Toshiharu Muguruma,"Ryôichi Kimizuka, Kyôtarô Nishimura",No tiene argumento,112,Koibito wa sunaipâ: Gekijô-ban
309,7.4,Gautham Vasudev Menon,"Gautham Vasudev Menon, Kulasekhar",A vengeful gangster targets and terrorizes an entire police unit and their families.,159,Gharshana
310,3.9,Jason Apuzzo,"Jason Apuzzo, Govindini Murty",Bounty hunter Manko stumbles upon a plot by a female-hating terrorist named Al Hayya to blow up buildings housing women's-related activities.,82,Terminal Island
311,3.3,Karim Youssef Joe,S.N. Swamy,"Rudra, a little girl, is possessed by supernatural powers, after which she can predict the future. However, after knowing that her life is in trouble, a priest comes to her rescue.",136,Agninakshathram
312,5.3,Kumar Pradeep,"Alka Anjali, Ashok Barot, Diya Chakraborty",A man abandons his wife and son and disappears. Years later his son grows up to become a cop. He is assigned to track down a gangster. He discovers that the gangster is his father.,132,Poochho Mere Dil Se
313,4.7,Matteo Saradini,"Mescalito, Matteo Saradini","Pietro Falconi, a former boss of Brescia, get out from jail after 8 years. His girl went away, his friends are under the control of Joe Pasquano a Sicilian guy. After been attempted he tries to revenge with the help of his friend Monaco.",104,Brescia uccide
314,6.1,Adam Zuehlke,"Matt Bjorklund, Adam Zuehlke","Crazy Clowns, Crooked Cops and lots of blood and guts... very Tarantinoesque view of a small Minnesota town.",90,Stealing Summer
315,8.1,Andrew Wiest,Dannon DrippsAndrew Wiest,No tiene datos,83,"Pizza, Pesos, and Pistoleros"
316,7.6,Kosuke Tsurumi,Kosuke Tsurumi,"Seiji has to look after his brother Michio who has Xeroderma Pigmentosum, a desire that is fatal if exposed to sunlight. Also, Michio, is equal to that of a child. Seiji is forced to join the Yakuza and work through the ranks. But one night, Seiji saves a young woman from a drunk pervert who happens to be Michio's nurse.",113,Mûnraito jerîfisshu
317,5.5,Tanit Jitnukul,"Amphol Lumpoon, Chatchai Plengpanich, Prakasit Bowsuwan","When the Thai government announces a plan to empty its vaults to repay its IMF loans, a gang of local Mafia cook up a scheme for a mega-heist: they will steal the country's gold reserves. They hire the notorious Navin, a former military assassin, to lead an operation involving all of the top thieves in the country. The government sends Lieutenant Pakorn, head of the C... Leer todo",115,102 piit krungthep plon
318,No tiene datos,Takashi Komatsu,Norio Enomoto,No tiene datos,127,Wairudo furawazu
319,No tiene datos,Fernando Bidart,Patricia F. Sáenz,No tiene argumento,90,Cartuchos mortales
320,No tiene datos,Aurora Martínez,"Mario Almada, Claudia Bringas, Roberto Munguía",No tiene argumento,90,Todo personal
321,No tiene datos,Eduardo Martínez,"Eleazar Garcia Jr.Irene Arcila, Flavio Peniche",No tiene argumento,90,Carga pesada
322,No tiene datos,Oscar Gonzalez Iñiguez,Lina SantosToño InfanteLuis Barba,No tiene datos,90,La loba
323,4.0,Alice Wang,Alice Wang,No tiene argumento,95,Zhongji ximen
324,6.1,Shehzad Rafiq,Amjad Islam Amjad,"Salakhain tells the story of an innocent, hardworking student who comes from a lower middle class family and who is in love with an equally innocent and sweet young girl. A strange twist of events lands him in a dispute with the booty mafia (people facilitating cheating during exams), resulting in his arrest, his father's death and his mother going mad, one following ... Leer todo",No tiene datos,Salakhain
325,4.4,Tomoo Haraguchi,Baku Kamio,A werewolf samurai battles with an evil killer samurai who has slaughtered many innocent people.,80,Kibakichi: Bakko-yokaiden 2
326,5.4,Yash,Paras Nath,No tiene datos,118,Inspector Kiran
327,3.1,Suresh Krishna,"Vijayendra Prasad, S.S. Rajamouli, Suresh Krishna",Vijaykanth is Gajendra the loyal servant of the rich man Sarath Babu. Gajendra an orphan was brought by Sarath Babu. Gajendra dotes on Laya a mentally deranged girl who stays with a couple who takes care of her. Flora the granddaughter of Sarath is in love with Vijaykanth. Sarath Babu decides to marry off Flora to Vijaykanth and to overcome the protests from his son i... Leer todo,145,Gajendra
328,3.7,Samuthirakani,Samuthirakani,"The villagers of Suriyakudi believe that young Ayyanar will be their saviour. Ayyanar soon gets Sivanandi imprisoned for killing his own father. Years later, Sivanandi returns to kill him.",150,Neranja Manasu
329,4.8,Winai Patoomboon,"Dom Hetrakul, Sisithorn Thawngsut, Akekaphan Bunluerit","A grand heist was executed to perfection. The gang gets away clean, but everything turns sour when they meet up to split the money.",80,2508 pit krom jap taai
330,5.6,Naoki Kubo,"Izô Hashimoto, Naoki Kubo",Hashimoto plays a professional wrestler whose wife involuntarily turns into a mermaid.,100,Â! Ikkenya puroresu
331,4.0,Alice Wang,Alice Wang,No tiene argumento,95,Fei yue qin hai zhi fu sheng ruo meng
332,7.5,Marco Amenta,"Marco Amenta, Andrea Purgatori","This film tells the story of mafia boss of bosses Bernardo Provenzano, on the run for 43 years, who became known as the Phantom of Corleone.",No tiene datos,Il fantasma di Corleone
333,4.4,Kittipong Panyataweesap,"Paul Carey, Sitiporn Niyom, Ornjira Lamwilai","Totsapark (Paul Visut Carey), a young man died instantly after a car crash accident while he was driving to see his girlfriend, the day he died was on the same time the eclipse was descended. Dr. Pun, who has the knowledge of incarnation, awakes Totsapark's spirit from the death as he wants to use the spirit to be a killer weapon. Totsapark is resurrected as a terribl... Leer todo",81,Suriyakhaat
334,7.0,Mario Kovac,"Marko Caklovic, Mario Kovac, Andy Kuljis","Bore Lee is back for several-day meditations in his hometown, Sinj. Strange behavior of people he meets, warns him that during his absence something terrible happened to the town - the vital cord of Sinj is intoxicated by drugs! In a mission to save his town from this evil, this time Bore will have to settle accounts not only with a gang but also with even more monstr... Leer todo",99,Bore Lee: Cuvaj se sinjske ruke!
335,5.5,B.V. Ramana,Marudhuri Raja,"A motorcycle mechanic Gowri fights a mafia don in order to marry Swetha, the daughter of a powerful media baron.",169,Gowri
336,6.3,Sarann,"Ajith Kumar, Pooja Umashankar, Sujatha","Two twin brothers, Jeeva and Guru, are separated in childhood by their mother to save their lives. When the brothers meet several years later, Guru, who becomes a gangster, swaps places with Jeeva.",157,Attagasam
337,6.4,Gunasekhar,"Gunasekhar, Farooq Mir, Gopalakrishna Paruchuri",A young man risks his life to guarantee his twin sister's happiness and protect her from murderous in-laws.,174,Arjun
338,4.0,Samudra V.,"Mohan Babu, Vishnu Manchu, Celina Jaitly",A man sets out to fulfil his mother's last wish after serving his term in a juvenile detention center for a murder he did not commit.,150,Suryam
339,6.5,Jayant Paranji,"Hari, Paruchuri Venkateswara Rao, Gopalakrishna Paruchuri",A story about good-gone-bad cop.,171,Lakshmi Narasimha
340,5.2,Puri Jagannadh,"Puri Jagannadh, Thota Prasad","Un hombre huye con su novia de la infancia, pero muy pronto el destino los separará. La mujer se encuentra con una guerrilla comunista y el hombre acaba en la casa de un periodista, ambos pensando que el otro ha muerto.",143,143
341,7.7,Yuri Alves,Igor Alves,"Xavier is plagued by a mind that haunts him with memories of his wife's horrible murder, and burdened by a heart that searches for a new life. Xavier's escape from his nightmarish past seems confusing and futile; until the curse of fate presents him another route to personal redemption. Unable to live with an alternate identity in the everyday, colorless world, Xavier... Leer todo",84,Xavier
342,4.5,Kin-Tak Mau,Lap-Keung Shum,"The legend of Chen Jun, immortalized by Bruce Lee in A CHINESE CONNECTION, returns to Shanghai to discover that his master Fok Yun-Kap had died under mysterious circumstances. When Chen learns that Fok was murdered by the master of the rival Japanese martial arts school, he sets out on a bloody trail of vengeance.",90,Huo yuan jia zhi jing wu zhen ying xiong
343,6.5,Kazuhisa Takenouchi,"Eiichirô Oda, Yoshiyuki Suga",The Straw Hat Pirates learn about the Shichiseiken on Asuka Island. Zoro disappears and the marines attack the island. Luffy and his gang fight off the marines when they find happen to find Zoro in enemy lines.,95,One Piece: La maldición de la espada sagrada
344,No tiene datos,Juan C. Heinrich,"Juan C. Heinrich, Kevin Lucero Less",A retired hit-man is brought back to perform a contract for the mafia.,No tiene datos,Grimm
345,No tiene datos,Michael Harrington,Michael Harrington,An innocent bystander overhears the criminal plot of a sociopath felon just released from prison.,92,Crimes of Convenience
346,5.1,Tommy Wai-Tak Lor,"Takashi Hasegawa, Cheng-Teng Ko","Ricky aspires to be a famous chef. But rival restaurateur Dragon wants him to fail. So when Ricky's brother suggests that he combine Osaka wrestling with Hong Kong cuisine, his restaurant strikes gold and wins rave reviews, but Dragon swears revenge. Overview: Ricky is a canteen handyman, his goal was to be a famous chef. His boss, One-Eye Dragon, was really mean to h... Leer todo",91,Heung Gong chu san
347,No tiene datos,Darko Berlic,Darko Berlic,A crime story involving drugs.,76,16:57
348,7.1,Yasuichirô Yamamoto,"Gôshô Aoyama, Kazunari Kouchi, Jun'ichi Iioka",An actress reached out to Kogoro Mori as she received a letter from the thief Kaito Kid about stealing an important Gem. Conan is faced with a difficult task of Stopping Kaito Kid who is disguised as Shinichi Kudo.,108,Meitantei Conan: Ginyoku no kijutsushi
349,No tiene datos,Zachary Snygg,Zachary Snygg,An undercover DEA agent gets too emotionally involved. Daryl Woods is a highly respected New York City detective who comes dangerously close to the edge of sanity when he puts too much of himself into a drug investigation.,83,Hood Copz
350,No tiene datos,Dinesh Chaudhary,Uttar Kumar,A military man family member's is killed and he returns home and kills those people and finishes his revenge. The police investigate and he escapes and becomes a dacoit.,165,Karamveer
351,No tiene datos,No tiene datos,No tiene datos,No tiene datos,93,Milan AC vs AC Perugia
352,No tiene datos,No tiene datos,No tiene datos,No tiene datos,93,AC Parma vs AS Roma
353,No tiene datos,No tiene datos,No tiene datos,No tiene datos,95,Borussia Mönchengladbach vs SV Werder Bremen
354,No tiene datos,No tiene datos,No tiene datos,No tiene argumento,93,VfL Bochum vs FC Schalke 04
355,No tiene datos,No tiene datos,No tiene datos,No tiene datos,92,US Lecce vs Milan AC
356,No tiene datos,No tiene datos,No tiene datos,No tiene argumento,92,Milan AC vs Chievo Verona
357,No tiene datos,No tiene datos,No tiene datos,No tiene datos,93,AC Parma vs Juventus FC
358,No tiene datos,No tiene datos,No tiene datos,No tiene argumento,92,Bayern Munich vs VfL Wolfsburg
359,No tiene datos,No tiene datos,No tiene datos,No tiene datos,93,Reggina Calcio vs AS Roma
360,No tiene datos,No tiene datos,No tiene datos,No tiene datos,92,Hamburger SV vs Hertha BSC
361,No tiene datos,No tiene datos,No tiene datos,No tiene datos,92,AC Perugia vs AS Roma
362,No tiene datos,No tiene datos,No tiene datos,No tiene argumento,92,AS Roma vs AC Siena
363,No tiene datos,No tiene datos,No tiene datos,No tiene datos,92,VfB Stuttgart vs FC Schalke 04
364,No tiene datos,No tiene datos,No tiene datos,No tiene datos,90,1.FC Kaiserslautern vs FC Hansa Rostock
365,No tiene datos,No tiene datos,No tiene datos,No tiene datos,90,1.FC Kaiserslautern vs VfL Bochum
366,6.3,V. Ravichandran,"V. Ravichandran, Mohan Shankar","Film is all about Malla - a florist, a Samaritan, kind person beloved by people; contrast to this is his son Shiva who grows-up in goons' abode; father who sacrifices his life for his son and at the end son taking revenge on the culprits.Malla reminds his earlier films Anjada Gandu,Puntanja in some sequences.This film has everything from love to trust,affection,sorrow... Leer todo",147,Malla
367,No tiene datos,C.L. Woodson III,C.L. Woodson III,"Though his methods seem suspect, Boss Man just wants to help his community out. But the cops don't care what Boss Man's motives are, and the savvy hero may be out of luck.",93,Iced Out
368,No tiene datos,C.L. Woodson III,C.L. Woodson III,"Ex-convict Quick wants to start fresh and focus on a career as a music producer. He is barely out of jail when his former partner in crime, Cash, already has plans to make some easy money and Quick is an essential part of the scheme.",89,Straight Hustl'n
369,No tiene datos,Tse-Ching Huang,Ka-Kui HoShao-Lin MoDick Wei,No tiene datos,101,Suo ming Call In
370,4.9,Sunil Agnihotri,"Farooq Barelvi, Farukh Barelvi","Sonapur is a small village in modern day India that is being terrorized by a bandit named Zakali and his gang of 40 thieves. The villagers, young and old, even the Police, are all terrified. When a new Forest Officer is appointed, the villagers become bold, but Zakali soon forces them to change their minds and kills several people. Then an outcast village woodcutter, ... Leer todo",No tiene datos,Alibaba Aur 40 Chor
371,6.8,Ilya Bazhko,Ilya Bazhko,"An unofficial sequel to Kefir-Profit's unofficial Terminator sequel - This time featuring Superman, Rambo, Neo from the Matrix, Harry Potter and the evil Agent 007.",102,Terminator 5: Smert Gollivuda
372,6.3,N. Maharajan,Gopal Ram,Siddharth has suffered at the hands of corrupt lawyers and decides to kill all lawyers who help criminals evade the law. He doesn't even refrain from going against a lawyer who turns out to be family.,No tiene datos,Arasatchi
373,No tiene datos,S.D. Ramesh Selvan,S.D. Ramesh Selvan,An angry young man is deeply affected by the sufferings of his friends who struggle to find a job. This leads him to lash out against the corrupt society.,134,Jananam
374,No tiene datos,No tiene datos,No tiene datos,No tiene argumento,No tiene datos,Ipswich Town vs Preston North End
375,No tiene datos,No tiene datos,No tiene datos,No tiene datos,No tiene datos,Shin Nihon no shuryo 2
376,4.5,Suresh,"Hamid Bhai, Dinesh Chakraborty, Suresh","After losing his wife, Saroj, during childbirth, Erode, Chennai-based Inspector Mukesh Bhargav, brings up his daughter, Kirtika, on his own, rises up to the position of Assistant Commissioner of Police, battles hoodlums, exposes inept and corrupt police officers, as well as investigates politicians, their nexus with senior civil servants, and the underworld, ignoring ... Leer todo",165,Gambeeram
377,No tiene datos,Ashok Kumar Bishaya,"Ankur Kumar Bishaya, Asha Bordoloi, Rimpi Das",No tiene argumento,160,Manat Birinar Jui
378,6.1,Swapan Saha,"Pradipta Nanda, Swapan Saha",An honest police officer fights against terrorist activity.,120,Agnee
379,No tiene datos,Nicholas Barcia,Nicholas BarciaBrian Corcoran,No tiene datos,119,Armored Fist
380,5.7,Haranath Chakraborty,"Prasenjit Chatterjee, Anu Choudhury, Arunima Ghosh","Surya returns to his birthplace to take revenge on the person who murdered his father. His alliance are five loyal servants of his father, from whom four were convicted wrongfully and served the sentences of 14 years for murdering their master.",No tiene datos,Surya
381,6.9,T.L.V. Prasad,"Mithun Chakraborty, Shankar Chakraborty, Subhendu Chatterjee",No tiene argumento,145,Barooda
382,8.0,Hara Patnaik,"Hara Patnaik, Subodh Pattanaik","Sathi Re if a social and family drama that tells the cross love story of two good friends Raju and Sanjay. The story shows Raju to fall in love with Geeta secretly, but he later finds out that both his friend Sanjay and Geeta love each other very much. So Raju sacrifices his love for his friendship and goes to great lengths to sustain that relationship of true purity ... Leer todo",137,Sathire
383,7.4,Jolie Hales,Jolie Hales,Jason and his best friend Shawn are thrown into the adventure of a lifetime when a freak accident leaves Jason with the ability to manipulate light.,60,Light Boy
384,No tiene datos,David Curran,David Curran,"What if the wrong people decided to make a reality television show called 'Marry a Mountain Man.' What if one of them was truly evil? Can three innocent, kidnapped women escape with their lives?",72,Knaptid: Four Days After the First Abduction
385,No tiene datos,No tiene datos,No tiene datos,No tiene datos,69,The Killing Hand
386,6.1,Swapan Saha,Mithun ChakrabortyAbhishek ChatterjeeRamen Roy Chowdhuri,No tiene datos,No tiene datos,Coolie
387,6.2,Jôji Shimura,Scott Gensch,"A nameless hero in command of a secret human weapon arises from the ashes of the fallen Jushin empire to defend the people from zombies, cannibals and beasts.",87,Shin angyo onshi
388,6.1,Minoru Kawasaki,Gô NagaiMasakazu MigitaMinoru Kawasaki,No tiene datos,70,Maboroshi panty vs. Henchin pokoider
389,No tiene datos,Naseem Khan,NazoNeimat SarhadiArbaaz Khan,No tiene datos,117,Niazbeen
390,7.9,Ratan Aulakh,"Shabab Alawalpuri, Ratan Aulakh, Pradeep Bamra","Ranjyot, Amar and their widowed mother flee from Rampur after their friend, Karim, informs them that their village is about to be attacked by Muslim shortly after the 1948 partition of India and Pakistan. The threesome manage to survive and end up in Dharampur in Punjab. They are re-united with Karim when both brothers get married to Jeeto and Satwant. The third time ... Leer todo",No tiene datos,Mitter Pyare Nu Haal Mureedan Da Kehna
391,7.2,S.V. Krishna Reddy,"Diwakar Babu, S.V. Krishna Reddy",No tiene argumento,No tiene datos,Athade Oka Sainyam
392,5.6,Devi Prasad,"Aryan Rajesh, Sada, Anil",No tiene argumento,No tiene datos,Leelamahal Centre
