,0
1716,No tiene datos
1717,No tiene datos
1718,No tiene datos
1719,No tiene datos
1720,No tiene datos
1721,No tiene datos
1722,50
1723,47
1724,No tiene datos
1725,No tiene datos
1726,No tiene datos
1727,No tiene datos
1728,73
1729,81
1730,No tiene datos
1731,No tiene datos
1732,No tiene datos
1733,No tiene datos
1734,No tiene datos
1735,No tiene datos
1736,No tiene datos
1737,No tiene datos
1738,No tiene datos
1739,No tiene datos
1740,No tiene datos
1741,No tiene datos
1742,No tiene datos
1743,No tiene datos
1744,No tiene datos
1745,No tiene datos
1746,No tiene datos
1747,No tiene datos
1748,No tiene datos
1749,No tiene datos
1750,No tiene datos
1751,No tiene datos
1752,No tiene datos
1753,No tiene datos
1754,No tiene datos
1755,No tiene datos
1756,No tiene datos
1757,No tiene datos
1758,No tiene datos
1759,No tiene datos
1760,No tiene datos
1761,No tiene datos
1762,92
1763,No tiene datos
1764,No tiene datos
1765,No tiene datos
1766,No tiene datos
1767,No tiene datos
1768,No tiene datos
1769,No tiene datos
1770,No tiene datos
1771,No tiene datos
1772,No tiene datos
1773,No tiene datos
1774,No tiene datos
1775,No tiene datos
1776,No tiene datos
1777,No tiene datos
1778,No tiene datos
1779,No tiene datos
1780,0
1781,No tiene datos
1782,7
1783,No tiene datos
1784,No tiene datos
1785,No tiene datos
1786,No tiene datos
1787,No tiene datos
1788,100
1789,No tiene datos
1790,No tiene datos
1791,No tiene datos
1792,No tiene datos
1793,51
1794,No tiene datos
1795,No tiene datos
1796,No tiene datos
1797,53
1798,No tiene datos
1799,No tiene datos
1800,No tiene datos
1801,No tiene datos
1802,No tiene datos
1803,38
1804,84
1805,No tiene datos
1806,No tiene datos
1807,No tiene datos
1808,96
1809,No tiene datos
1810,No tiene datos
1811,No tiene datos
1812,No tiene datos
1813,No tiene datos
1814,No tiene datos
1815,No tiene datos
1816,No tiene datos
1817,No tiene datos
1818,No tiene datos
1819,No tiene datos
1820,No tiene datos
1821,No tiene datos
1822,No tiene datos
1823,No tiene datos
1824,No tiene datos
1825,No tiene datos
1826,No tiene datos
1827,No tiene datos
1828,No tiene datos
1829,No tiene datos
1830,No tiene datos
1831,No tiene datos
1832,No tiene datos
1833,19
1834,No tiene datos
1835,No tiene datos
1836,No tiene datos
1837,No tiene datos
1838,48
1839,No tiene datos
1840,56
1841,No tiene datos
1842,No tiene datos
1843,No tiene datos
1844,No tiene datos
1845,No tiene datos
1846,No tiene datos
1847,No tiene datos
1848,No tiene datos
1849,No tiene datos
1850,No tiene datos
1851,96
1852,No tiene datos
1853,No tiene datos
1854,10
1855,No tiene datos
1856,No tiene datos
1857,No tiene datos
1858,No tiene datos
1859,No tiene datos
1860,No tiene datos
1861,No tiene datos
1862,No tiene datos
1863,No tiene datos
1864,No tiene datos
1865,No tiene datos
1866,No tiene datos
1867,10
1868,No tiene datos
1869,No tiene datos
1870,No tiene datos
1871,No tiene datos
1872,No tiene datos
1873,No tiene datos
1874,No tiene datos
1875,No tiene datos
1876,42
1877,63
1878,No tiene datos
1879,93
1880,64
1881,33
1882,26
1883,No tiene datos
1884,No tiene datos
1885,No tiene datos
1886,47
1887,No tiene datos
1888,No tiene datos
1889,8
1890,No tiene datos
1891,No tiene datos
1892,No tiene datos
1893,26
1894,62
1895,No tiene datos
1896,No tiene datos
1897,48
1898,50
1899,No tiene datos
1900,79
1901,No tiene datos
1902,48
1903,No tiene datos
1904,No tiene datos
1905,87
1906,No tiene datos
1907,8
1908,41
1909,No tiene datos
1910,No tiene datos
1911,No tiene datos
1912,20
1913,86
1914,21
1915,No tiene datos
1916,40
1917,No tiene datos
1918,No tiene datos
1919,13
1920,38
1921,24
1922,67
1923,No tiene datos
1924,69
1925,87
1926,No tiene datos
1927,No tiene datos
1928,No tiene datos
1929,31
1930,No tiene datos
1931,No tiene datos
1932,No tiene datos
1933,No tiene datos
1934,No tiene datos
1935,56
1936,No tiene datos
1937,50
1938,31
1939,91
1940,No tiene datos
1941,70
1942,No tiene datos
1943,8
1944,62
1945,No tiene datos
1946,No tiene datos
1947,No tiene datos
1948,No tiene datos
1949,76
1950,13
1951,No tiene datos
1952,72
1953,20
1954,94
1955,No tiene datos
1956,No tiene datos
1957,No tiene datos
1958,No tiene datos
1959,No tiene datos
1960,86
1961,91
1962,30
1963,32
1964,No tiene datos
1965,29
1966,No tiene datos
1967,No tiene datos
1968,No tiene datos
1969,14
1970,70
1971,No tiene datos
1972,No tiene datos
1973,81
1974,No tiene datos
1975,No tiene datos
1976,No tiene datos
1977,No tiene datos
1978,78
1979,No tiene datos
1980,No tiene datos
1981,53
1982,100
1983,No tiene datos
1984,80
1985,No tiene datos
1986,No tiene datos
1987,52
1988,No tiene datos
1989,No tiene datos
1990,No tiene datos
1991,7
1992,No tiene datos
1993,No tiene datos
1994,No tiene datos
1995,25
1996,No tiene datos
1997,No tiene datos
1998,68
1999,40
2000,No tiene datos
2001,68
2002,No tiene datos
2003,35
2004,28
2005,23
2006,92
2007,No tiene datos
2008,No tiene datos
2009,73
2010,25
2011,14
2012,68
2013,76
2014,89
2015,14
2016,No tiene datos
2017,4
2018,No tiene datos
2019,No tiene datos
2020,No tiene datos
2021,No tiene datos
2022,No tiene datos
2023,No tiene datos
2024,No tiene datos
2025,No tiene datos
2026,81
2027,No tiene datos
2028,No tiene datos
2029,No tiene datos
2030,No tiene datos
2031,99
2032,No tiene datos
2033,No tiene datos
2034,No tiene datos
2035,No tiene datos
2036,No tiene datos
2037,No tiene datos
2038,No tiene datos
2039,No tiene datos
2040,No tiene datos
2041,47
2042,No tiene datos
2043,No tiene datos
2044,97
2045,No tiene datos
2046,No tiene datos
2047,No tiene datos
2048,No tiene datos
2049,No tiene datos
2050,No tiene datos
2051,No tiene datos
2052,No tiene datos
2053,No tiene datos
2054,No tiene datos
2055,No tiene datos
2056,No tiene datos
2057,No tiene datos
2058,87
2059,No tiene datos
2060,65
2061,No tiene datos
2062,67
2063,No tiene datos
2064,No tiene datos
2065,No tiene datos
2066,No tiene datos
2067,No tiene datos
2068,No tiene datos
2069,No tiene datos
2070,No tiene datos
2071,No tiene datos
2072,No tiene datos
2073,No tiene datos
2074,No tiene datos
2075,No tiene datos
2076,No tiene datos
2077,No tiene datos
2078,79
2079,No tiene datos
2080,No tiene datos
2081,No tiene datos
2082,No tiene datos
2083,No tiene datos
2084,No tiene datos
2085,No tiene datos
2086,No tiene datos
2087,No tiene datos
2088,No tiene datos
2089,No tiene datos
2090,No tiene datos
2091,No tiene datos
2092,No tiene datos
2093,No tiene datos
2094,No tiene datos
2095,No tiene datos
2096,72
2097,No tiene datos
2098,No tiene datos
2099,57
2100,No tiene datos
2101,25
2102,8
2103,No tiene datos
2104,No tiene datos
2105,No tiene datos
2106,No tiene datos
2107,No tiene datos
2108,32
2109,No tiene datos
2110,No tiene datos
2111,14
2112,No tiene datos
2113,No tiene datos
2114,48
2115,No tiene datos
2116,55
2117,No tiene datos
2118,No tiene datos
2119,40
2120,No tiene datos
2121,No tiene datos
2122,No tiene datos
2123,77
2124,No tiene datos
2125,No tiene datos
2126,No tiene datos
2127,No tiene datos
2128,No tiene datos
2129,No tiene datos
2130,No tiene datos
2131,No tiene datos
2132,No tiene datos
2133,17
2134,No tiene datos
2135,No tiene datos
2136,No tiene datos
2137,No tiene datos
2138,No tiene datos
2139,No tiene datos
2140,No tiene datos
2141,46
2142,No tiene datos
2143,No tiene datos
2144,No tiene datos
2145,No tiene datos
2146,No tiene datos
2147,46
2148,11
2149,No tiene datos
2150,No tiene datos
2151,0
2152,No tiene datos
2153,No tiene datos
2154,No tiene datos
2155,No tiene datos
2156,9
2157,No tiene datos
2158,No tiene datos
2159,No tiene datos
2160,No tiene datos
2161,No tiene datos
2162,No tiene datos
2163,No tiene datos
2164,No tiene datos
2165,No tiene datos
2166,No tiene datos
2167,No tiene datos
2168,No tiene datos
2169,No tiene datos
2170,60
2171,No tiene datos
2172,No tiene datos
2173,No tiene datos
2174,No tiene datos
2175,No tiene datos
2176,No tiene datos
2177,No tiene datos
2178,No tiene datos
2179,No tiene datos
2180,No tiene datos
2181,No tiene datos
2182,No tiene datos
2183,No tiene datos
2184,No tiene datos
2185,No tiene datos
2186,No tiene datos
2187,No tiene datos
2188,No tiene datos
2189,No tiene datos
2190,No tiene datos
2191,No tiene datos
2192,No tiene datos
2193,No tiene datos
2194,No tiene datos
2195,No tiene datos
2196,No tiene datos
2197,No tiene datos
2198,No tiene datos
2199,No tiene datos
2200,No tiene datos
2201,No tiene datos
2202,No tiene datos
2203,No tiene datos
2204,No tiene datos
2205,No tiene datos
2206,No tiene datos
2207,No tiene datos
2208,No tiene datos
2209,No tiene datos
2210,No tiene datos
2211,No tiene datos
2212,No tiene datos
2213,No tiene datos
2214,No tiene datos
2215,No tiene datos
2216,No tiene datos
2217,No tiene datos
2218,No tiene datos
2219,No tiene datos
2220,No tiene datos
2221,No tiene datos
2222,No tiene datos
2223,No tiene datos
2224,No tiene datos
2225,No tiene datos
2226,No tiene datos
2227,No tiene datos
2228,No tiene datos
2229,No tiene datos
2230,No tiene datos
2231,No tiene datos
2232,17
2233,64
2234,No tiene datos
2235,No tiene datos
2236,No tiene datos
2237,No tiene datos
2238,No tiene datos
2239,29
2240,No tiene datos
2241,No tiene datos
2242,No tiene datos
2243,No tiene datos
2244,No tiene datos
2245,No tiene datos
2246,35
2247,No tiene datos
2248,44
2249,No tiene datos
2250,No tiene datos
2251,No tiene datos
2252,No tiene datos
2253,No tiene datos
2254,No tiene datos
2255,No tiene datos
2256,15
2257,46
2258,No tiene datos
2259,No tiene datos
2260,No tiene datos
2261,No tiene datos
2262,No tiene datos
2263,No tiene datos
2264,No tiene datos
2265,No tiene datos
2266,No tiene datos
2267,No tiene datos
2268,No tiene datos
2269,No tiene datos
2270,No tiene datos
2271,No tiene datos
2272,No tiene datos
2273,No tiene datos
2274,No tiene datos
2275,No tiene datos
2276,No tiene datos
2277,No tiene datos
2278,No tiene datos
2279,No tiene datos
2280,No tiene datos
2281,No tiene datos
2282,No tiene datos
2283,No tiene datos
2284,No tiene datos
2285,No tiene datos
2286,No tiene datos
2287,No tiene datos
2288,No tiene datos
2289,No tiene datos
2290,No tiene datos
2291,No tiene datos
2292,No tiene datos
2293,No tiene datos
2294,No tiene datos
2295,No tiene datos
2296,No tiene datos
2297,No tiene datos
2298,No tiene datos
2299,No tiene datos
2300,No tiene datos
2301,No tiene datos
2302,No tiene datos
2303,No tiene datos
2304,No tiene datos
2305,No tiene datos
2306,No tiene datos
2307,No tiene datos
2308,No tiene datos
2309,No tiene datos
2310,No tiene datos
2311,No tiene datos
2312,No tiene datos
2313,No tiene datos
2314,No tiene datos
2315,No tiene datos
2316,No tiene datos
2317,No tiene datos
2318,No tiene datos
2319,No tiene datos
2320,No tiene datos
2321,No tiene datos
2322,No tiene datos
2323,No tiene datos
2324,No tiene datos
2325,56
2326,No tiene datos
2327,No tiene datos
2328,No tiene datos
2329,No tiene datos
2330,No tiene datos
2331,No tiene datos
2332,No tiene datos
2333,84
2334,No tiene datos
2335,No tiene datos
2336,29
2337,No tiene datos
2338,No tiene datos
2339,No tiene datos
2340,No tiene datos
2341,No tiene datos
2342,No tiene datos
2343,No tiene datos
2344,No tiene datos
2345,No tiene datos
2346,No tiene datos
2347,No tiene datos
2348,No tiene datos
2349,No tiene datos
2350,No tiene datos
2351,No tiene datos
2352,No tiene datos
2353,No tiene datos
2354,No tiene datos
2355,No tiene datos
2356,No tiene datos
2357,No tiene datos
2358,No tiene datos
2359,No tiene datos
2360,No tiene datos
2361,No tiene datos
2362,No tiene datos
2363,No tiene datos
2364,No tiene datos
2365,No tiene datos
2366,No tiene datos
2367,No tiene datos
2368,No tiene datos
2369,33
2370,No tiene datos
2371,No tiene datos
2372,No tiene datos
2373,No tiene datos
2374,No tiene datos
2375,No tiene datos
2376,No tiene datos
2377,No tiene datos
2378,No tiene datos
2379,No tiene datos
2380,31
2381,No tiene datos
2382,No tiene datos
2383,No tiene datos
2384,No tiene datos
2385,No tiene datos
2386,No tiene datos
2387,No tiene datos
2388,No tiene datos
2389,No tiene datos
2390,35
2391,29
2392,66
2393,No tiene datos
2394,No tiene datos
2395,No tiene datos
2396,No tiene datos
2397,No tiene datos
2398,53
2399,86
2400,No tiene datos
2401,No tiene datos
2402,23
2403,No tiene datos
2404,72
2405,No tiene datos
2406,89
2407,No tiene datos
2408,42
2409,No tiene datos
2410,43
2411,23
2412,91
2413,39
2414,No tiene datos
2415,38
2416,No tiene datos
2417,No tiene datos
2418,59
2419,80
2420,No tiene datos
2421,65
2422,No tiene datos
2423,80
2424,37
2425,No tiene datos
2426,No tiene datos
2427,53
2428,55
2429,No tiene datos
2430,No tiene datos
2431,26
2432,90
2433,17
2434,No tiene datos
2435,No tiene datos
2436,No tiene datos
2437,50
2438,62
2439,No tiene datos
2440,32
2441,86
2442,96
2443,No tiene datos
2444,37
2445,No tiene datos
2446,No tiene datos
2447,40
2448,No tiene datos
2449,No tiene datos
2450,51
2451,No tiene datos
2452,No tiene datos
2453,21
2454,No tiene datos
2455,No tiene datos
2456,No tiene datos
2457,No tiene datos
2458,No tiene datos
2459,No tiene datos
2460,No tiene datos
2461,No tiene datos
2462,No tiene datos
2463,0
2464,45
2465,54
2466,No tiene datos
2467,29
2468,43
2469,74
2470,No tiene datos
2471,84
2472,No tiene datos
2473,64
2474,No tiene datos
2475,No tiene datos
2476,No tiene datos
2477,51
2478,No tiene datos
2479,29
2480,No tiene datos
2481,No tiene datos
2482,No tiene datos
2483,No tiene datos
2484,No tiene datos
2485,No tiene datos
2486,78
2487,13
2488,76
2489,100
2490,No tiene datos
2491,No tiene datos
2492,No tiene datos
2493,50
2494,99
2495,No tiene datos
2496,25
2497,No tiene datos
2498,No tiene datos
2499,48
2500,No tiene datos
2501,No tiene datos
2502,No tiene datos
2503,84
2504,60
2505,63
2506,74
2507,66
2508,No tiene datos
2509,No tiene datos
2510,No tiene datos
2511,No tiene datos
2512,No tiene datos
2513,No tiene datos
2514,No tiene datos
2515,No tiene datos
2516,No tiene datos
2517,No tiene datos
2518,No tiene datos
2519,28
2520,No tiene datos
2521,No tiene datos
2522,No tiene datos
2523,No tiene datos
2524,36
2525,No tiene datos
2526,No tiene datos
2527,No tiene datos
2528,No tiene datos
2529,No tiene datos
2530,No tiene datos
2531,No tiene datos
2532,83
2533,No tiene datos
2534,No tiene datos
2535,No tiene datos
2536,No tiene datos
2537,No tiene datos
2538,No tiene datos
2539,No tiene datos
2540,No tiene datos
2541,No tiene datos
2542,No tiene datos
2543,No tiene datos
2544,81
2545,No tiene datos
2546,No tiene datos
2547,No tiene datos
2548,No tiene datos
2549,No tiene datos
2550,No tiene datos
2551,No tiene datos
2552,No tiene datos
2553,No tiene datos
2554,No tiene datos
2555,No tiene datos
2556,No tiene datos
2557,No tiene datos
2558,No tiene datos
2559,No tiene datos
2560,No tiene datos
2561,No tiene datos
2562,No tiene datos
2563,No tiene datos
2564,No tiene datos
2565,No tiene datos
2566,No tiene datos
2567,No tiene datos
2568,No tiene datos
2569,No tiene datos
2570,No tiene datos
2571,No tiene datos
2572,No tiene datos
2573,No tiene datos
2574,No tiene datos
2575,81
2576,No tiene datos
2577,No tiene datos
2578,No tiene datos
2579,No tiene datos
2580,No tiene datos
2581,No tiene datos
2582,No tiene datos
2583,No tiene datos
2584,No tiene datos
2585,No tiene datos
2586,No tiene datos
2587,No tiene datos
2588,No tiene datos
2589,72
2590,50
2591,No tiene datos
2592,No tiene datos
2593,No tiene datos
2594,No tiene datos
2595,75
2596,No tiene datos
2597,No tiene datos
2598,No tiene datos
2599,No tiene datos
2600,No tiene datos
2601,No tiene datos
2602,No tiene datos
2603,No tiene datos
2604,No tiene datos
2605,No tiene datos
2606,No tiene datos
2607,No tiene datos
2608,No tiene datos
2609,No tiene datos
2610,54
2611,46
2612,No tiene datos
2613,No tiene datos
2614,No tiene datos
2615,No tiene datos
2616,No tiene datos
2617,No tiene datos
2618,No tiene datos
2619,No tiene datos
2620,No tiene datos
2621,No tiene datos
2622,No tiene datos
2623,No tiene datos
2624,No tiene datos
2625,52
2626,No tiene datos
2627,No tiene datos
2628,No tiene datos
2629,65
2630,80
2631,No tiene datos
2632,No tiene datos
2633,No tiene datos
2634,No tiene datos
2635,No tiene datos
2636,No tiene datos
2637,No tiene datos
2638,No tiene datos
2639,No tiene datos
2640,No tiene datos
2641,No tiene datos
2642,No tiene datos
2643,No tiene datos
2644,42
2645,No tiene datos
2646,No tiene datos
2647,No tiene datos
2648,No tiene datos
2649,No tiene datos
2650,No tiene datos
2651,No tiene datos
2652,No tiene datos
2653,No tiene datos
2654,No tiene datos
2655,24
2656,No tiene datos
2657,No tiene datos
2658,No tiene datos
2659,No tiene datos
2660,No tiene datos
2661,No tiene datos
2662,No tiene datos
2663,No tiene datos
2664,No tiene datos
2665,No tiene datos
2666,No tiene datos
2667,No tiene datos
2668,No tiene datos
2669,No tiene datos
2670,No tiene datos
2671,No tiene datos
2672,No tiene datos
2673,No tiene datos
2674,No tiene datos
2675,No tiene datos
2676,No tiene datos
2677,No tiene datos
2678,No tiene datos
2679,No tiene datos
2680,No tiene datos
2681,No tiene datos
2682,No tiene datos
2683,No tiene datos
2684,No tiene datos
2685,No tiene datos
2686,No tiene datos
2687,No tiene datos
2688,No tiene datos
2689,No tiene datos
2690,No tiene datos
2691,No tiene datos
2692,No tiene datos
2693,No tiene datos
2694,No tiene datos
2695,No tiene datos
2696,No tiene datos
2697,No tiene datos
2698,No tiene datos
2699,No tiene datos
2700,No tiene datos
2701,No tiene datos
2702,No tiene datos
2703,No tiene datos
2704,No tiene datos
2705,No tiene datos
2706,No tiene datos
2707,No tiene datos
2708,No tiene datos
2709,No tiene datos
2710,No tiene datos
2711,No tiene datos
2712,No tiene datos
2713,No tiene datos
2714,No tiene datos
2715,No tiene datos
2716,No tiene datos
2717,No tiene datos
2718,No tiene datos
2719,No tiene datos
2720,No tiene datos
2721,No tiene datos
2722,No tiene datos
2723,9
2724,No tiene datos
2725,No tiene datos
2726,No tiene datos
2727,No tiene datos
2728,No tiene datos
2729,No tiene datos
2730,No tiene datos
2731,No tiene datos
2732,No tiene datos
2733,No tiene datos
2734,No tiene datos
2735,No tiene datos
2736,No tiene datos
2737,No tiene datos
2738,No tiene datos
2739,No tiene datos
2740,No tiene datos
2741,No tiene datos
2742,No tiene datos
2743,No tiene datos
2744,No tiene datos
2745,No tiene datos
2746,No tiene datos
2747,No tiene datos
2748,No tiene datos
2749,No tiene datos
2750,No tiene datos
2751,No tiene datos
2752,No tiene datos
2753,No tiene datos
2754,No tiene datos
2755,No tiene datos
2756,No tiene datos
2757,No tiene datos
2758,No tiene datos
2759,No tiene datos
2760,No tiene datos
2761,No tiene datos
2762,No tiene datos
2763,No tiene datos
2764,No tiene datos
2765,No tiene datos
2766,No tiene datos
2767,No tiene datos
2768,No tiene datos
2769,No tiene datos
2770,No tiene datos
2771,No tiene datos
2772,No tiene datos
2773,No tiene datos
2774,No tiene datos
2775,No tiene datos
2776,No tiene datos
2777,No tiene datos
2778,No tiene datos
2779,No tiene datos
2780,No tiene datos
2781,No tiene datos
2782,No tiene datos
2783,No tiene datos
2784,No tiene datos
2785,No tiene datos
2786,No tiene datos
2787,No tiene datos
2788,No tiene datos
2789,No tiene datos
2790,No tiene datos
2791,No tiene datos
2792,No tiene datos
2793,No tiene datos
2794,No tiene datos
2795,No tiene datos
2796,No tiene datos
2797,No tiene datos
2798,No tiene datos
2799,No tiene datos
2800,No tiene datos
2801,No tiene datos
2802,No tiene datos
2803,No tiene datos
2804,No tiene datos
2805,No tiene datos
2806,73
2807,No tiene datos
2808,No tiene datos
2809,No tiene datos
2810,No tiene datos
2811,No tiene datos
2812,91
2813,No tiene datos
2814,No tiene datos
2815,No tiene datos
2816,No tiene datos
2817,No tiene datos
2818,No tiene datos
2819,No tiene datos
2820,No tiene datos
2821,No tiene datos
2822,No tiene datos
2823,No tiene datos
2824,No tiene datos
2825,43
2826,No tiene datos
2827,No tiene datos
2828,No tiene datos
2829,No tiene datos
2830,No tiene datos
2831,No tiene datos
2832,No tiene datos
2833,No tiene datos
2834,No tiene datos
2835,No tiene datos
2836,No tiene datos
2837,No tiene datos
2838,No tiene datos
2839,No tiene datos
2840,No tiene datos
2841,No tiene datos
2842,No tiene datos
2843,No tiene datos
2844,No tiene datos
2845,No tiene datos
2846,No tiene datos
2847,No tiene datos
2848,No tiene datos
2849,No tiene datos
2850,No tiene datos
2851,No tiene datos
2852,No tiene datos
2853,No tiene datos
2854,No tiene datos
2855,No tiene datos
2856,No tiene datos
2857,No tiene datos
2858,No tiene datos
2859,No tiene datos
2860,No tiene datos
2861,No tiene datos
2862,No tiene datos
2863,No tiene datos
2864,No tiene datos
2865,No tiene datos
2866,No tiene datos
2867,27
2868,No tiene datos
2869,No tiene datos
2870,No tiene datos
2871,53
2872,No tiene datos
2873,No tiene datos
2874,No tiene datos
2875,No tiene datos
2876,No tiene datos
2877,No tiene datos
2878,No tiene datos
2879,No tiene datos
2880,No tiene datos
2881,No tiene datos
2882,No tiene datos
2883,No tiene datos
2884,19
2885,No tiene datos
2886,No tiene datos
2887,No tiene datos
2888,No tiene datos
2889,No tiene datos
2890,41
2891,53
2892,No tiene datos
2893,No tiene datos
2894,No tiene datos
2895,No tiene datos
2896,No tiene datos
2897,No tiene datos
2898,No tiene datos
2899,No tiene datos
2900,No tiene datos
2901,No tiene datos
2902,No tiene datos
2903,No tiene datos
2904,No tiene datos
2905,89
2906,78
2907,96
2908,17
2909,55
2910,50
2911,No tiene datos
2912,84
2913,78
2914,9
2915,No tiene datos
2916,No tiene datos
2917,No tiene datos
2918,33
2919,No tiene datos
2920,No tiene datos
2921,No tiene datos
2922,36
2923,75
2924,62
2925,28
2926,No tiene datos
2927,No tiene datos
2928,No tiene datos
2929,No tiene datos
2930,No tiene datos
2931,No tiene datos
2932,No tiene datos
2933,No tiene datos
2934,25
2935,39
2936,No tiene datos
2937,No tiene datos
2938,6
2939,No tiene datos
2940,8
2941,78
2942,No tiene datos
2943,71
2944,60
2945,25
2946,No tiene datos
2947,No tiene datos
2948,No tiene datos
2949,No tiene datos
2950,32
2951,44
2952,89
2953,75
2954,17
2955,86
2956,No tiene datos
2957,No tiene datos
2958,No tiene datos
2959,91
2960,No tiene datos
2961,No tiene datos
2962,No tiene datos
2963,87
2964,No tiene datos
2965,49
2966,No tiene datos
2967,No tiene datos
2968,No tiene datos
2969,No tiene datos
2970,No tiene datos
2971,No tiene datos
2972,No tiene datos
2973,No tiene datos
2974,No tiene datos
2975,No tiene datos
2976,No tiene datos
2977,No tiene datos
2978,No tiene datos
2979,No tiene datos
2980,86
2981,36
2982,No tiene datos
2983,100
2984,No tiene datos
2985,No tiene datos
2986,No tiene datos
2987,92
2988,52
2989,No tiene datos
2990,No tiene datos
2991,26
2992,75
2993,No tiene datos
2994,74
2995,4
2996,No tiene datos
2997,No tiene datos
2998,48
2999,No tiene datos
3000,No tiene datos
3001,24
3002,59
3003,No tiene datos
3004,86
3005,83
3006,2
3007,No tiene datos
3008,No tiene datos
3009,35
3010,82
3011,No tiene datos
3012,No tiene datos
3013,No tiene datos
3014,No tiene datos
3015,No tiene datos
3016,No tiene datos
3017,No tiene datos
3018,49
3019,No tiene datos
3020,No tiene datos
3021,No tiene datos
3022,No tiene datos
3023,No tiene datos
3024,No tiene datos
3025,No tiene datos
3026,No tiene datos
3027,No tiene datos
3028,No tiene datos
3029,No tiene datos
3030,No tiene datos
3031,No tiene datos
3032,No tiene datos
3033,No tiene datos
3034,No tiene datos
3035,No tiene datos
3036,No tiene datos
3037,No tiene datos
3038,No tiene datos
3039,No tiene datos
3040,No tiene datos
3041,No tiene datos
3042,No tiene datos
3043,No tiene datos
3044,No tiene datos
3045,No tiene datos
3046,No tiene datos
3047,No tiene datos
3048,No tiene datos
3049,No tiene datos
3050,98
3051,No tiene datos
3052,No tiene datos
3053,No tiene datos
3054,No tiene datos
3055,No tiene datos
3056,No tiene datos
3057,No tiene datos
3058,No tiene datos
3059,No tiene datos
3060,No tiene datos
3061,No tiene datos
3062,57
3063,No tiene datos
3064,No tiene datos
3065,No tiene datos
3066,No tiene datos
3067,No tiene datos
3068,No tiene datos
3069,No tiene datos
3070,No tiene datos
3071,No tiene datos
3072,No tiene datos
3073,No tiene datos
3074,No tiene datos
3075,No tiene datos
3076,No tiene datos
3077,73
3078,No tiene datos
3079,No tiene datos
3080,No tiene datos
3081,No tiene datos
3082,No tiene datos
3083,No tiene datos
3084,No tiene datos
3085,No tiene datos
3086,No tiene datos
3087,No tiene datos
3088,No tiene datos
3089,No tiene datos
3090,No tiene datos
3091,No tiene datos
3092,No tiene datos
3093,No tiene datos
3094,No tiene datos
3095,No tiene datos
3096,No tiene datos
3097,No tiene datos
3098,No tiene datos
3099,47
3100,63
3101,No tiene datos
3102,No tiene datos
3103,No tiene datos
3104,No tiene datos
3105,No tiene datos
3106,No tiene datos
3107,No tiene datos
3108,No tiene datos
3109,39
3110,No tiene datos
3111,No tiene datos
3112,No tiene datos
3113,No tiene datos
3114,No tiene datos
3115,No tiene datos
3116,No tiene datos
3117,No tiene datos
3118,93
3119,No tiene datos
3120,90
3121,No tiene datos
3122,No tiene datos
3123,No tiene datos
3124,95
3125,No tiene datos
3126,No tiene datos
3127,No tiene datos
3128,No tiene datos
3129,No tiene datos
3130,No tiene datos
3131,86
3132,No tiene datos
3133,92
3134,No tiene datos
3135,No tiene datos
3136,No tiene datos
3137,No tiene datos
3138,No tiene datos
3139,No tiene datos
3140,"Swallows and Amazons. 2016, Adventure/Drama, 1h 37m. 94. Tomatometer 34 Reviews."
3141,No tiene datos
3142,No tiene datos
3143,No tiene datos
3144,No tiene datos
3145,No tiene datos
3146,No tiene datos
3147,No tiene datos
3148,No tiene datos
3149,No tiene datos
3150,No tiene datos
3151,No tiene datos
3152,No tiene datos
3153,No tiene datos
3154,No tiene datos
3155,No tiene datos
3156,No tiene datos
3157,No tiene datos
3158,No tiene datos
3159,No tiene datos
3160,No tiene datos
3161,No tiene datos
3162,No tiene datos
3163,No tiene datos
3164,No tiene datos
3165,No tiene datos
3166,No tiene datos
3167,No tiene datos
3168,No tiene datos
3169,No tiene datos
3170,69
3171,No tiene datos
3172,No tiene datos
3173,No tiene datos
3174,No tiene datos
3175,No tiene datos
3176,No tiene datos
3177,No tiene datos
3178,No tiene datos
3179,No tiene datos
3180,No tiene datos
3181,No tiene datos
3182,No tiene datos
3183,No tiene datos
3184,No tiene datos
3185,No tiene datos
3186,No tiene datos
3187,No tiene datos
3188,No tiene datos
3189,No tiene datos
3190,No tiene datos
3191,No tiene datos
3192,No tiene datos
3193,No tiene datos
3194,No tiene datos
3195,No tiene datos
3196,No tiene datos
3197,No tiene datos
3198,No tiene datos
3199,No tiene datos
3200,No tiene datos
3201,No tiene datos
3202,No tiene datos
3203,No tiene datos
3204,No tiene datos
3205,No tiene datos
3206,No tiene datos
3207,No tiene datos
3208,No tiene datos
3209,No tiene datos
3210,No tiene datos
3211,No tiene datos
3212,No tiene datos
3213,No tiene datos
3214,No tiene datos
3215,No tiene datos
3216,No tiene datos
3217,No tiene datos
3218,No tiene datos
3219,No tiene datos
3220,No tiene datos
3221,No tiene datos
3222,No tiene datos
3223,No tiene datos
3224,No tiene datos
3225,No tiene datos
3226,No tiene datos
3227,No tiene datos
3228,No tiene datos
3229,No tiene datos
3230,No tiene datos
3231,No tiene datos
3232,No tiene datos
3233,No tiene datos
3234,73
3235,No tiene datos
3236,No tiene datos
3237,No tiene datos
3238,No tiene datos
3239,No tiene datos
3240,No tiene datos
3241,No tiene datos
3242,No tiene datos
3243,No tiene datos
3244,No tiene datos
