,0
1663,No tiene datos
1664,No tiene datos
1665,No tiene datos
1666,No tiene datos
1667,No tiene datos
1668,17
1669,No tiene datos
1670,No tiene datos
1671,No tiene datos
1672,No tiene datos
1673,40
1674,No tiene datos
1675,46
1676,58
1677,No tiene datos
1678,No tiene datos
1679,No tiene datos
1680,No tiene datos
1681,No tiene datos
1682,No tiene datos
1683,No tiene datos
1684,61
1685,No tiene datos
1686,No tiene datos
1687,No tiene datos
1688,No tiene datos
1689,No tiene datos
1690,No tiene datos
1691,No tiene datos
1692,No tiene datos
1693,No tiene datos
1694,81
1695,No tiene datos
1696,76
1697,No tiene datos
1698,No tiene datos
1699,90
1700,No tiene datos
1701,39
1702,No tiene datos
1703,No tiene datos
1704,43
1705,23
1706,No tiene datos
1707,No tiene datos
1708,No tiene datos
1709,71
1710,No tiene datos
1711,No tiene datos
1712,No tiene datos
1713,73
1714,No tiene datos
1715,83
1716,33
1717,51
1718,No tiene datos
1719,No tiene datos
1720,No tiene datos
1721,No tiene datos
1722,No tiene datos
1723,No tiene datos
1724,37
1725,No tiene datos
1726,No tiene datos
1727,50
1728,No tiene datos
1729,No tiene datos
1730,No tiene datos
1731,18
1732,No tiene datos
1733,No tiene datos
1734,No tiene datos
1735,No tiene datos
1736,69
1737,No tiene datos
1738,30
1739,No tiene datos
1740,No tiene datos
1741,No tiene datos
1742,No tiene datos
1743,62
1744,No tiene datos
1745,No tiene datos
1746,No tiene datos
1747,No tiene datos
1748,No tiene datos
1749,71
1750,No tiene datos
1751,No tiene datos
1752,71
1753,No tiene datos
1754,No tiene datos
1755,35
1756,No tiene datos
1757,No tiene datos
1758,No tiene datos
1759,22
1760,No tiene datos
1761,No tiene datos
1762,No tiene datos
1763,No tiene datos
1764,80
1765,No tiene datos
1766,61
1767,38
1768,71
1769,No tiene datos
1770,No tiene datos
1771,No tiene datos
1772,No tiene datos
1773,No tiene datos
1774,No tiene datos
1775,No tiene datos
1776,No tiene datos
1777,No tiene datos
1778,No tiene datos
1779,No tiene datos
1780,100
1781,No tiene datos
1782,61
1783,17
1784,No tiene datos
1785,No tiene datos
1786,58
1787,No tiene datos
1788,No tiene datos
1789,No tiene datos
1790,No tiene datos
1791,No tiene datos
1792,No tiene datos
1793,No tiene datos
1794,No tiene datos
1795,53
1796,No tiene datos
1797,No tiene datos
1798,20
1799,No tiene datos
1800,No tiene datos
1801,No tiene datos
1802,No tiene datos
1803,No tiene datos
1804,No tiene datos
1805,No tiene datos
1806,No tiene datos
1807,No tiene datos
1808,No tiene datos
1809,No tiene datos
1810,No tiene datos
1811,No tiene datos
1812,No tiene datos
1813,No tiene datos
1814,No tiene datos
1815,No tiene datos
1816,No tiene datos
1817,71
1818,No tiene datos
1819,No tiene datos
1820,No tiene datos
1821,100
1822,16
1823,No tiene datos
1824,No tiene datos
1825,No tiene datos
1826,No tiene datos
1827,No tiene datos
1828,No tiene datos
1829,No tiene datos
1830,No tiene datos
1831,0
1832,No tiene datos
1833,45
1834,No tiene datos
1835,No tiene datos
1836,58
1837,No tiene datos
1838,14
1839,No tiene datos
1840,No tiene datos
1841,No tiene datos
1842,94
1843,No tiene datos
1844,No tiene datos
1845,No tiene datos
1846,No tiene datos
1847,No tiene datos
1848,No tiene datos
1849,No tiene datos
1850,No tiene datos
1851,No tiene datos
1852,No tiene datos
1853,No tiene datos
1854,48
1855,No tiene datos
1856,No tiene datos
1857,No tiene datos
1858,No tiene datos
1859,No tiene datos
1860,No tiene datos
1861,No tiene datos
1862,No tiene datos
1863,No tiene datos
1864,90
1865,No tiene datos
1866,No tiene datos
1867,No tiene datos
1868,No tiene datos
1869,No tiene datos
1870,42
1871,No tiene datos
1872,No tiene datos
1873,No tiene datos
1874,No tiene datos
1875,No tiene datos
1876,No tiene datos
1877,No tiene datos
1878,No tiene datos
1879,No tiene datos
1880,No tiene datos
1881,40
1882,No tiene datos
1883,63
1884,No tiene datos
1885,No tiene datos
1886,No tiene datos
1887,46
1888,No tiene datos
1889,No tiene datos
1890,No tiene datos
1891,No tiene datos
1892,No tiene datos
1893,No tiene datos
1894,69
1895,No tiene datos
1896,82
1897,No tiene datos
1898,71
1899,40
1900,30
1901,No tiene datos
1902,No tiene datos
1903,No tiene datos
1904,No tiene datos
1905,No tiene datos
1906,No tiene datos
1907,No tiene datos
1908,76
1909,No tiene datos
1910,No tiene datos
1911,No tiene datos
1912,No tiene datos
1913,No tiene datos
1914,No tiene datos
1915,No tiene datos
1916,No tiene datos
1917,No tiene datos
1918,No tiene datos
1919,71
1920,No tiene datos
1921,No tiene datos
1922,No tiene datos
1923,No tiene datos
1924,No tiene datos
1925,No tiene datos
1926,No tiene datos
1927,No tiene datos
1928,83
1929,No tiene datos
1930,No tiene datos
1931,No tiene datos
1932,No tiene datos
1933,No tiene datos
1934,No tiene datos
1935,No tiene datos
1936,63
1937,64
1938,40
1939,65
1940,No tiene datos
1941,37
1942,No tiene datos
1943,No tiene datos
1944,No tiene datos
1945,82
1946,No tiene datos
1947,No tiene datos
1948,No tiene datos
1949,No tiene datos
1950,77
1951,No tiene datos
1952,39
1953,6
1954,64
1955,No tiene datos
1956,No tiene datos
1957,52
1958,25
1959,No tiene datos
1960,No tiene datos
1961,No tiene datos
1962,71
1963,No tiene datos
1964,No tiene datos
1965,No tiene datos
1966,No tiene datos
1967,No tiene datos
1968,No tiene datos
1969,No tiene datos
1970,40
1971,No tiene datos
1972,No tiene datos
1973,40
1974,No tiene datos
1975,No tiene datos
1976,No tiene datos
1977,No tiene datos
1978,No tiene datos
1979,No tiene datos
1980,No tiene datos
1981,No tiene datos
1982,No tiene datos
1983,No tiene datos
1984,No tiene datos
1985,No tiene datos
1986,No tiene datos
1987,No tiene datos
1988,No tiene datos
1989,44
1990,No tiene datos
1991,No tiene datos
1992,No tiene datos
1993,No tiene datos
1994,No tiene datos
1995,No tiene datos
1996,No tiene datos
1997,No tiene datos
1998,No tiene datos
1999,65
2000,No tiene datos
